cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
67;5280;4096;277;31676;173387;1520062;138079;276158;1831528;0;5467;3663610;1.5687365898434642e8;6.570461e-3;4.801460141e0;6.355099e-3
68;5467;4096;320;31432;178194;1567365;142894;285788;1888453;0;5375;3778551;1.6072234855976743e8;6.487093e-3;4.946213729e0;6.350732e-3
69;5375;4096;415;31407;173757;1529768;138786;277572;1842311;0;5492;3682431;1.5924992870619103e8;6.491081e-3;4.823580157e0;6.363827e-3
70;5492;4096;229;31387;176909;1555844;141487;282974;1874240;0;5324;3749960;1.611946084716811e8;6.586618e-3;4.907472433e0;6.352782e-3
71;5324;4096;361;31512;176146;1550275;141199;282398;1867620;0;5624;3737529;1.6459262437808663e8;6.593673e-3;4.90081571e0;6.362796e-3
72;5624;4096;443;31266;177545;1563962;142142;284284;1883649;0;5140;3762487;1.6443014099744138e8;6.564063e-3;4.929574246e0;6.356186e-3
73;5140;4096;245;31766;178191;1569969;142972;285944;1891132;0;5538;3782784;1.6475743456636605e8;6.621382e-3;4.948052957e0;6.56509e-3
74;5538;4096;147;31333;178991;1577581;143574;287148;1900146;0;5403;3797521;1.6338961397027928e8;6.39093e-3;4.97872555e0;6.340662e-3
75;5403;4096;214;31370;179507;1586592;144469;288938;1910568;0;5617;3822469;1.641803031203695e8;6.446458e-3;5.154654682e0;6.361608e-3
76;5617;4096;475;31221;179012;1581063;144106;288212;1904181;0;5553;3808055;1.6576934512654433e8;6.501716e-3;4.990504053e0;6.439083e-3
77;5553;4096;418;31317;173228;1521510;138023;276046;1832761;0;5343;3664013;1.6322764327356485e8;6.510289e-3;4.82952486e0;6.507241e-3
78;5343;4096;243;31559;179592;1576255;144037;288074;1899884;0;5200;3798559;1.665420134484948e8;6.600558e-3;4.992065472e0;6.486844e-3
79;5200;4096;405;31682;174596;1537298;139702;279404;1851596;0;5679;3702877;1.6099551010711935e8;6.467592e-3;4.850508731e0;6.381529e-3
80;5679;4096;272;31166;177894;1563003;142630;285260;1883527;0;5405;3766294;1.6710991446415e8;6.457935e-3;4.957008679e0;6.399224e-3
81;5405;4096;243;31386;173983;1523716;138605;277210;1836304;0;5266;3671689;1.621037058853318e8;6.460919e-3;4.840007701e0;6.352065e-3
82;5266;4096;280;31573;179327;1584281;144188;288376;1907796;0;5516;3813866;1.6466711152205518e8;6.469012e-3;5.016603725e0;6.318326e-3
83;5516;4096;270;31411;177597;1563232;142405;284810;1883234;0;5561;3766988;1.616724198301491e8;6.533491e-3;4.956871516e0;6.77401e-3
84;5561;4096;215;31336;176872;1551287;141396;282792;1869555;0;5302;3740183;1.6337380980035448e8;6.42165e-3;4.915055856e0;6.347661e-3
85;5302;4096;233;31519;175291;1535023;139712;279424;1850026;0;5105;3699329;1.60132875624996e8;6.429722e-3;4.845881486e0;6.372849e-3
86;5105;4096;344;31753;174031;1534206;138832;277664;1847069;0;5411;3692206;1.5497082509801403e8;6.707115e-3;4.8481018030000005e0;6.368439e-3
87;5411;4096;298;31488;178191;1572788;143013;286026;1893992;0;5519;3789538;1.6203023835409683e8;6.445319e-3;4.962940769e0;6.341783e-3
88;5519;4096;288;31266;174629;1532278;139028;278056;1845935;0;4992;3694083;1.62447858996703e8;6.684939e-3;4.84619044e0;6.338453e-3
89;4992;4096;241;31885;174100;1528349;138819;277638;1841268;0;5451;3684109;1.573004533858526e8;6.588664e-3;4.8363241850000005e0;6.408728e-3
90;5451;4096;376;31405;180275;1586403;144911;289822;1911589;0;5212;3823452;1.6093909844736695e8;6.472054e-3;5.0057448e0;6.337443e-3
91;5212;4096;257;31631;179444;1585265;144154;288308;1908863;0;5392;3814182;1.6456087168194202e8;6.459871e-3;4.992891452e0;6.326849e-3
92;5392;4096;278;31492;174793;1533989;139406;278812;1848188;0;5315;3698844;1.589938422641457e8;6.45919e-3;4.855981885e0;6.368415e-3
93;5315;4096;327;31540;177598;1564900;142457;284914;1884955;0;5483;3770251;1.624087110797266e8;6.598546e-3;4.959599725e0;6.414402e-3
94;5483;4096;220;31366;175701;1541981;140135;280270;1857817;0;5159;3715421;1.5987577008539367e8;6.988491e-3;4.881011174e0;6.482768e-3
95;5159;4096;193;31632;173821;1523749;138276;276552;1835846;0;5149;3673104;1.5945413045232344e8;6.450914e-3;4.815419569e0;6.345685e-3
96;5149;4096;133;31724;180217;1587710;144912;289824;1912839;0;5531;3825615;1.6307957507862133e8;6.431826e-3;5.000801938e0;6.328457e-3
97;5531;4096;276;31289;175790;1544371;140478;280956;1860639;0;5328;3720633;1.593781139739944e8;6.518203e-3;4.892287487e0;6.414278e-3
98;5328;4096;201;31578;172182;1507971;136628;273256;1816781;0;5247;3631450;1.5525186919883803e8;7.251978e-3;4.764363339e0;6.452795e-3
99;5247;4096;146;31586;173576;1523120;138109;276218;1834805;0;5316;3669836;1.6091610767837882e8;6.458587e-3;4.80747034e0;6.33918e-3
