cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
77;5553;4096;418;31317;173228;1521510;138023;276046;1832761;0;5343;3664013;0e0;6.647122e-3;1.410322384e0;6.478125e-3
78;5343;4096;243;31559;179592;1576255;144037;288074;1899884;0;5200;3798559;0e0;6.76968e-3;1.458762807e0;6.485199e-3
79;5200;4096;405;31682;174596;1537298;139702;279404;1851596;0;5679;3702877;0e0;6.59217e-3;1.427928042e0;6.429649e-3
80;5679;4096;272;31166;177894;1563003;142630;285260;1883527;0;5405;3766294;0e0;6.521889e-3;1.447249188e0;6.478518e-3
81;5405;4096;243;31386;173983;1523716;138605;277210;1836304;0;5266;3671689;0e0;6.502853e-3;1.411085633e0;6.601575e-3
82;5266;4096;280;31573;179327;1584281;144188;288376;1907796;0;5516;3813866;0e0;6.527778e-3;1.465976762e0;6.425667e-3
83;5516;4096;270;31411;177597;1563232;142405;284810;1883234;0;5561;3766988;0e0;6.622002e-3;1.44704083e0;6.80765e-3
84;5561;4096;215;31336;176872;1551287;141396;282792;1869555;0;5302;3740183;0e0;6.575338e-3;1.437359113e0;6.45567e-3
85;5302;4096;233;31519;175291;1535023;139712;279424;1850026;0;5105;3699329;0e0;6.681612e-3;1.419810342e0;6.38567e-3
86;5105;4096;344;31753;174031;1534206;138832;277664;1847069;0;5411;3692206;0e0;6.647965e-3;1.4215521930000001e0;6.394362e-3
87;5411;4096;298;31488;178191;1572788;143013;286026;1893992;0;5519;3789538;0e0;6.567283e-3;1.45782956e0;6.401521e-3
88;5519;4096;288;31266;174629;1532278;139028;278056;1845935;0;4992;3694083;0e0;7.170984e-3;1.419126275e0;6.457391e-3
89;4992;4096;241;31885;174100;1528349;138819;277638;1841268;0;5451;3684109;0e0;6.740681e-3;1.416083011e0;6.41644e-3
90;5451;4096;376;31405;180275;1586403;144911;289822;1911589;0;5212;3823452;0e0;6.563973e-3;1.469177422e0;6.425778e-3
91;5212;4096;257;31631;179444;1585265;144154;288308;1908863;0;5392;3814182;0e0;6.611651e-3;1.467529538e0;6.942333e-3
92;5392;4096;278;31492;174793;1533989;139406;278812;1848188;0;5315;3698844;0e0;6.539951e-3;1.421444243e0;6.401585e-3
93;5315;4096;327;31540;177598;1564900;142457;284914;1884955;0;5483;3770251;0e0;6.535563e-3;1.454597251e0;6.397392e-3
94;5483;4096;220;31366;175701;1541981;140135;280270;1857817;0;5159;3715421;0e0;6.529517e-3;1.428861021e0;6.405446e-3
95;5159;4096;193;31632;173821;1523749;138276;276552;1835846;0;5149;3673104;0e0;6.521626e-3;1.409701369e0;6.416846e-3
96;5149;4096;133;31724;180217;1587710;144912;289824;1912839;0;5531;3825615;0e0;6.405498e-3;1.469638224e0;6.407332e-3
97;5531;4096;276;31289;175790;1544371;140478;280956;1860639;0;5328;3720633;0e0;6.538334e-3;1.430118065e0;6.382837e-3
98;5328;4096;201;31578;172182;1507971;136628;273256;1816781;0;5247;3631450;0e0;6.589212e-3;1.414409729e0;6.424069e-3
99;5247;4096;146;31586;173576;1523120;138109;276218;1834805;0;5316;3669836;0e0;6.953328e-3;1.41170976e0;6.355069e-3
