cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
20;347896;262144;18977;2011061;11316132;99489347;9057180;18114360;119862659;0;343172;239715749;1.043840812773483e10;2.98500209e-1;8.831903913e0;1.42120278e-1
21;343172;262144;18476;2015901;11276176;99148350;9019192;18038384;119443718;0;345757;238889240;1.0343945547200048e10;2.55717951e-1;8.786178587e0;1.386323e-1
22;345757;262144;17111;2013430;11311515;99499965;9053100;18106200;119864580;0;345805;239755101;1.03458123015118e10;2.54844899e-1;8.894116796e0;1.38335589e-1
23;345805;262144;18420;2013187;11296085;99307302;9039375;18078750;119642762;0;346006;239271660;1.0396493101188301e10;2.55853731e-1;8.782858119e0;1.39106091e-1
24;346006;262144;17365;2013517;11292831;99279946;9034827;18069654;119607604;0;346298;239212108;1.0401079531247215e10;2.84896808e-1;8.76580908e0;1.51806381e-1
25;346298;262144;17896;2013140;11270741;99079371;9010400;18020800;119360512;0;343345;238720845;1.0381421248629835e10;2.84220846e-1;8.725392654e0;1.45625116e-1
26;343345;262144;16520;2015636;11290969;99264874;9031316;18062632;119587159;0;344952;239187397;1.0377347742330816e10;2.83308937e-1;8.781853705e0;1.58163039e-1
27;344952;262144;17790;2014391;11300998;99353419;9043139;18086278;119697556;0;345838;239394478;1.0365294898031466e10;2.82136035e-1;8.769270158e0;1.45857932e-1
28;345838;262144;17849;2012777;11265595;98994554;9005195;18010390;119265344;0;342510;238519201;1.0373527545516924e10;2.79943e-1;8.76598577e0;1.45598912e-1
29;342510;262144;17747;2016308;11266857;99026796;9007242;18014484;119300895;0;343600;238615028;1.0340290453740652e10;2.85215031e-1;8.776837294e0;1.45751323e-1
30;343600;262144;17882;2015645;11318454;99588657;9060912;18121824;119968023;0;345965;239974203;1.0399754514589628e10;4.05665929e-1;9.433557251e0;1.52525557e-1
31;345965;262144;17156;2013494;11323112;99525748;9062039;18124078;119910899;0;343374;239828364;1.040325559960124e10;3.80463375e-1;9.474654129e0;2.01585862e-1
32;343374;262144;16788;2016099;11273488;99123071;9012639;18025278;119409198;0;343980;238804683;1.0339342316034779e10;3.79500233e-1;9.432731411e0;2.01214082e-1
33;343980;262144;17526;2015305;11317673;99533986;9061837;18123674;119913496;0;348067;239858399;1.0388038867901646e10;4.00503378e-1;9.47621429e0;2.01480451e-1
34;348067;262144;17843;2011020;11317744;99496041;9056967;18113934;119870752;0;342611;239743544;1.040581609922551e10;3.85224932e-1;9.481651023e0;2.01700352e-1
35;342611;262144;18386;2016113;11266706;99032172;9008893;18017786;119307771;0;344669;238647541;1.0337819544894968e10;3.79451918e-1;9.398159478e0;2.01305292e-1
36;344669;262144;18015;2014661;11293569;99333823;9035804;18071608;119663196;0;345694;239340900;1.0367912046223969e10;3.79380048e-1;9.453424997e0;2.02937425e-1
37;345694;262144;17981;2013759;11255336;98924507;8997422;17994844;119177265;0;345702;238351026;1.0337562590019129e10;3.80619851e-1;9.418252225e0;2.02700604e-1
38;345702;262144;17616;2013435;11304623;99410047;9045849;18091698;119760519;0;344891;239534441;1.037629599506914e10;3.78752907e-1;9.452145574e0;2.02690054e-1
39;344891;262144;17713;2014398;11284571;99184739;9025374;18050748;119494684;0;344523;238981097;1.0365977941863474e10;4.18131889e-1;9.46535824e0;2.01294216e-1
40;344523;262144;18198;2014804;11292856;99304460;9036845;18073690;119634161;0;347262;239303751;1.0369582323221798e10;4.21294957e-1;9.438764374e0;2.01656947e-1
41;347262;262144;16803;2012076;11312271;99471494;9051462;18102924;119835227;0;343870;239671308;1.039735844534996e10;3.84050005e-1;9.476028776e0;2.01709067e-1
42;343870;262144;16902;2015531;11309438;99470383;9051216;18102432;119831037;0;346421;239682690;1.0366408454019268e10;4.20744296e-1;9.440029537000001e0;2.01595367e-1
43;346421;262144;17184;2012333;11284304;99163891;9025072;18050144;119473267;0;344482;238964641;1.0363259852740242e10;3.85174139e-1;9.406825725000001e0;2.01214445e-1
44;344482;262144;17888;2015028;11307677;99453155;9046934;18093868;119807766;0;343023;239656617;1.038969084500767e10;3.98953872e-1;9.475756795e0;2.02059798e-1
45;343023;262144;17818;2015806;11291222;99287708;9033814;18067628;119612744;0;345747;239234838;1.0345552968242477e10;4.10941882e-1;9.418878048e0;2.01690877e-1
46;345747;262144;16616;2012984;11294445;99279523;9035757;18071514;119609725;0;345571;239217349;1.0366225048954266e10;3.97879782e-1;9.420919767000001e0;2.01393892e-1
47;345571;262144;18364;2013658;11313360;99485166;9055845;18111690;119854371;0;345494;239724842;1.0394672680859999e10;6.37387705e-1;9.210795601e0;2.24335293e-1
48;345494;262144;17583;2014122;11298031;99311593;9038354;18076708;119647978;0;344500;239286208;1.037773283750042e10;3.60853083e-1;9.219153576e0;2.03291308e-1
49;344500;262144;16318;2014855;11317532;99505415;9058986;18117972;119881933;0;346635;239759709;1.038774621922459e10;3.61600286e-1;9.218172801e0;1.99739618e-1
50;346635;262144;18398;2012965;11279180;99146455;9020958;18041916;119446593;0;345124;238901136;1.0351651921660902e10;3.57505525e-1;9.170767296e0;1.99634748e-1
51;345124;262144;17619;2014207;11290722;99273715;9031383;18062766;119595820;0;344517;239214738;1.0365991749086317e10;3.61671436e-1;9.192132977e0;1.99504977e-1
52;344517;262144;17894;2014451;11274452;99100865;9016035;18032070;119391352;0;344801;238783029;1.0352963268647312e10;4.51281339e-1;9.153060265e0;2.03735164e-1
53;344801;262144;17862;2014768;11286812;99260970;9029538;18059076;119577320;0;346577;239164969;1.0365472928032265e10;3.60950913e-1;9.165374684e0;2.01029303e-1
54;346577;262144;17131;2012427;11272972;99074767;9015332;18030664;119363071;0;346377;238729580;1.0378286818671663e10;3.59140806e-1;9.153427716e0;1.99960238e-1
55;346377;262144;17101;2013152;11310093;99425995;9047353;18094706;119783441;0;341832;239571653;1.038656972141227e10;3.59779818e-1;9.183260815e0;2.01270304e-1
56;341832;262144;18362;2017698;11282911;99202359;9025080;18050160;119510350;0;345481;239003101;1.0342663592245853e10;3.61514356e-1;9.155690395e0;1.99787647e-1
57;345481;262144;17509;2014095;11284409;99183833;9024207;18048414;119492449;0;344009;239000628;1.0338616060432423e10;3.98899922e-1;9.135108165e0;2.00492441e-1
58;344009;262144;17079;2015584;11279778;99143287;9019764;18039528;119442829;0;344644;238894830;1.0375036281709238e10;2.81913331e-1;9.062867134e0;1.3959407e-1
59;344644;262144;17844;2014593;11281494;99158810;9021894;18043788;119462198;0;343937;238943700;1.035775037374859e10;2.81843899e-1;9.072951839e0;1.38563788e-1
60;343937;262144;17261;2015777;11280046;99178671;9021391;18042782;119480108;0;345942;238977949;1.0380794571251738e10;2.81077427e-1;9.049298625e0;1.38891349e-1
61;345942;262144;17004;2013431;11295942;99330115;9037605;18075210;119663662;0;346176;239333858;1.037993735355752e10;2.81021296e-1;9.109899951e0;1.38944239e-1
62;346176;262144;17631;2012658;11303265;99404884;9043806;18087612;119751955;0;343888;239513727;1.0372291932021141e10;2.82667831e-1;9.06552575e0;1.38851888e-1
63;343888;262144;17334;2015549;11267328;98997556;9005933;18011866;119270817;0;342852;238539301;1.0342344796888142e10;2.82033799e-1;9.082354095e0;1.3950897e-1
64;342852;262144;18940;2016354;11271650;99076051;9013960;18027920;119361661;0;344720;238741364;1.0337312702624361e10;2.82815781e-1;9.079978629e0;1.38742059e-1
65;344720;262144;17699;2014090;11272036;99091352;9013310;18026620;119376698;0;344529;238752335;1.0315395555370226e10;2.81587048e-1;9.047600111e0;1.38448797e-1
66;344529;262144;18331;2015057;11301876;99363946;9042141;18084282;119707963;0;343664;239411556;1.0359512008246262e10;2.81573413e-1;9.113210528e0;1.39291263e-1
67;343664;262144;17895;2015523;11300616;99390232;9043603;18087206;119734451;0;346423;239487556;1.0343095103223757e10;2.81451163e-1;9.082416476e0;1.39275093e-1
68;346423;262144;17352;2012777;11292751;99271616;9031704;18063408;119596071;0;342945;239180445;1.0354369879829859e10;2.78615576e-1;9.044058923e0;1.38787621e-1
69;342945;262144;18253;2016152;11279516;99168950;9020350;18040700;119468816;0;343822;238966093;1.034418824449505e10;2.81486313e-1;9.04280309e0;1.39223583e-1
70;343822;262144;17242;2015067;11291228;99297962;9031447;18062894;119620637;0;344010;239247256;1.0371531424489067e10;2.81222763e-1;9.107295562e0;1.39203772e-1
71;344010;262144;18018;2015728;11297267;99314608;9038601;18077202;119650476;0;345198;239308650;1.0363742508819645e10;2.81807044e-1;9.093507176e0;1.38801311e-1
72;345198;262144;18006;2014094;11282402;99142781;9021626;18043252;119446809;0;342654;238914623;1.0337009231709837e10;2.78935407e-1;9.041714688e0;1.384796e-1
73;342654;262144;17160;2016535;11299200;99376005;9040839;18081678;119716044;0;345812;239463583;1.0364062092787048e10;2.81399601e-1;9.062877595e0;1.38552865e-1
74;345812;262144;17719;2014006;11283827;99214925;9024555;18049110;119523307;0;344971;239052321;1.034528730195306e10;2.81083251e-1;9.075993253e0;1.38659275e-1
75;344971;262144;17535;2014352;11282455;99200178;9024331;18048662;119506964;0;345808;239032526;1.0363110622164932e10;2.80304829e-1;9.079583653e0;1.38422204e-1
76;345808;262144;18671;2013380;11292029;99290886;9032901;18065802;119615816;0;343533;239224674;1.0345137188185564e10;2.81590463e-1;9.063099675e0;1.38763785e-1
77;343533;262144;17682;2015360;11289904;99279584;9031555;18063110;119601043;0;345006;239215415;1.0290955215066887e10;2.81024571e-1;9.08873149e0;1.38526864e-1
78;345006;262144;18399;2014556;11306577;99463149;9049875;18099750;119819601;0;346605;239668177;1.0372381207730831e10;2.8051132e-1;9.074342268e0;1.38742065e-1
79;346605;262144;17417;2012615;11286723;99216151;9027599;18055198;119530473;0;344823;239088437;1.0376627291030758e10;2.79717458e-1;9.135555709e0;1.3808216e-1
80;344823;262144;16547;2013926;11308360;99429637;9049668;18099336;119787665;0;345654;239584845;1.0377720293269861e10;2.86088041e-1;9.06623143e0;1.3788461e-1
81;345654;262144;17153;2013721;11287185;99183887;9025444;18050888;119496516;0;342625;238989967;1.0375357101484982e10;2.94301969e-1;9.028595718e0;1.37737449e-1
82;342625;262144;17171;2016575;11299095;99408338;9040615;18081230;119748048;0;345693;239513652;1.0379807576566563e10;2.81646801e-1;9.039853292e0;1.38946672e-1
83;345693;262144;17495;2013681;11299498;99363598;9039782;18079564;119702878;0;344307;239418553;1.0365455720691572e10;2.8103213e-1;9.080903981e0;1.38691322e-1
84;344307;262144;17681;2015123;11279462;99149204;9019613;18039226;119448279;0;344044;238924846;1.0333289598855087e10;2.79719018e-1;9.054165634e0;1.38433171e-1
85;344044;262144;17803;2015547;11290707;99256407;9030760;18061520;119577874;0;343985;239198067;1.0355101895271046e10;3.08230279e-1;9.015914966e0;1.57569699e-1
86;343985;262144;18608;2015429;11324375;99625658;9066942;18133884;120016975;0;345517;240034630;1.0417433165088997e10;3.02937756e-1;9.041216644e0;1.45913146e-1
87;345517;262144;16977;2014392;11300642;99342367;9040347;18080694;119683356;0;344781;239390902;1.0373414942519142e10;3.06784074e-1;9.026212092e0;1.45731106e-1
88;344781;262144;17603;2014292;11275463;99113307;9015505;18031010;119404275;0;343656;238798022;1.0361136752913836e10;3.06348114e-1;8.986348308e0;1.45614535e-1
89;343656;262144;18631;2015465;11299752;99394557;9043978;18087956;119738287;0;346860;239495687;1.0384130708843222e10;3.07176785e-1;9.020135769e0;1.45886066e-1
90;346860;262144;16151;2012247;11306467;99406952;9044575;18089150;119757994;0;343208;239538183;1.0377067818398712e10;3.06953374e-1;9.046964656e0;1.45628596e-1
91;343208;262144;17264;2016244;11305647;99430161;9047259;18094518;119783067;0;345944;239607410;1.0373402310613544e10;3.05565168e-1;9.021168266e0;1.45939373e-1
92;345944;262144;17339;2013338;11261062;98964682;9000942;18001884;119226686;0;343967;238444308;1.0363767801135387e10;3.04907816e-1;8.978459271e0;1.45794811e-1
93;343967;262144;17787;2015457;11297770;99360181;9041361;18082722;119699312;0;347372;239421376;1.0388564216586468e10;3.06058921e-1;9.045040145e0;1.46198803e-1
94;347372;262144;17124;2011560;11289453;99170025;9025187;18050374;119484665;0;339686;238972336;1.0370403960641464e10;3.10687023e-1;9.001759525e0;1.45795132e-1
95;339686;262144;14851;2019917;11278154;99189941;9018605;18037210;119486700;0;347347;238968774;1.0337708311132298e10;3.09132698e-1;8.98802214e0;1.45763242e-1
96;347347;262144;16882;2011847;11328194;99634238;9067957;18135914;120030389;0;344219;240066483;1.0406919287373049e10;3.06260351e-1;9.041274326e0;1.45674982e-1
97;344219;262144;18147;2015332;11327512;99665385;9069456;18138912;120062353;0;345492;240122764;1.0399059348023989e10;3.04046446e-1;9.055661372e0;1.45625801e-1
98;345492;262144;17769;2013603;11296849;99342806;9039375;18078750;119679030;0;345996;239335511;1.0385070712707756e10;3.04454606e-1;9.01128832e0;1.45958573e-1
99;345996;262144;16966;2012985;11314211;99494512;9054505;18109010;119863228;0;344453;239715325;1.0404882809168823e10;3.03294204e-1;9.013606004e0;1.45772331e-1
