cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
0;0;8192;0;73728;306830;2793025;245713;491426;3345568;0;20803;6725067;2.4632191671399742e8;1.5595999e-2;3.279976328e0;1.875954e-3
1;20803;8192;0;52933;367036;3205433;293164;586328;3865633;0;8056;7725427;3.14918910169884e8;1.4199375e-2;3.618505408e0;8.770382e-3
2;8056;8192;0;65619;345756;3046247;275905;551810;3667908;0;12016;7343824;3.191372149302375e8;1.1110458e-2;3.395176204e0;6.410965e-3
3;12016;8192;0;61706;356636;3128730;285587;571174;3770953;0;10865;7544868;3.224676329969139e8;7.544199e-3;3.492724005e0;6.067015e-3
4;10865;8192;999;62984;350695;3083424;280041;560082;3714160;0;10388;7428011;3.288721564395779e8;8.12167e-3;3.436248436e0;6.323446e-3
5;10388;8192;182;63281;354655;3125217;284084;568168;3763956;0;11108;7530476;3.2566565375645655e8;8.07449e-3;3.496772626e0;6.161995e-3
6;11108;8192;464;62603;352105;3086088;281048;562096;3719241;0;10382;7437928;3.2399204996479505e8;9.560824e-3;3.447397113e0;6.484306e-3
7;10382;8192;480;63347;349563;3062206;278847;557694;3690616;0;10725;7381270;3.1900429805872726e8;8.07442e-3;3.414063041e0;6.117225e-3
8;10725;8192;574;62945;354230;3111928;283769;567538;3749927;0;10827;7502073;3.242819374492417e8;8.01932e-3;3.472417525e0;6.048865e-3
9;10827;8192;522;62828;357256;3151025;286658;573316;3794939;0;10727;7589458;3.2785926921835023e8;7.99652e-3;3.514306249e0;6.163685e-3
10;10727;8192;525;63029;352090;3099037;281542;563084;3732669;0;10875;7461432;3.1993033530218095e8;8.00743e-3;3.456568916e0;6.200066e-3
11;10875;8192;584;62907;355510;3134447;285236;570472;3775193;0;11116;7550263;3.2787473127802366e8;8.06085e-3;3.495439522e0;6.138385e-3
12;11116;8192;729;62609;349480;3072968;279253;558506;3701701;0;10961;7404469;3.207007850112782e8;8.01734e-3;3.437482379e0;6.421156e-3
13;10961;8192;725;62722;348823;3060361;278172;556344;3687356;0;10499;7373538;3.2408900753081214e8;8.05941e-3;3.417264119e0;6.271585e-3
14;10499;8192;458;63200;353610;3111413;282968;565936;3747991;0;10791;7497738;3.254175680116639e8;9.023593e-3;3.465518718e0;6.141385e-3
15;10791;8192;541;62896;350694;3080550;280423;560846;3711667;0;11067;7429238;3.18319665308691e8;8.03255e-3;3.43800417e0;6.323855e-3
16;11067;8192;466;62662;357217;3145213;286461;572922;3788891;0;10699;7580483;3.269244769140702e8;8.10795e-3;3.503137142e0;6.340956e-3
17;10699;8192;351;62974;351844;3086893;281154;562308;3719891;0;10824;7446124;3.2037571155283904e8;8.001959e-3;3.442986603e0;6.391346e-3
18;10824;8192;659;62872;355728;3130857;285193;570386;3771778;0;10694;7541366;3.284650188946e8;8.04343e-3;3.490561988e0;6.166705e-3
19;10694;8192;608;63143;353431;3102074;282755;565510;3738260;0;10745;7483297;3.222277213239981e8;8.104222e-3;3.458313139e0;6.271898e-3
20;10745;8192;360;62813;356280;3132328;286061;572122;3774669;0;11171;7552102;3.262320257690887e8;8.014803e-3;3.496729466e0;6.226337e-3
21;11171;8192;540;62541;355977;3134364;285473;570946;3775814;0;10860;7549238;3.277431279041594e8;7.992432e-3;3.491230301e0;6.139047e-3
22;10860;8192;376;62747;358560;3160927;287834;575668;3807321;0;10697;7617183;3.2921795375508595e8;8.043902e-3;3.518942668e0;6.357368e-3
23;10697;8192;356;63049;353503;3099581;282590;565180;3735674;0;10669;7473812;3.2547726818510365e8;8.036833e-3;3.458100328e0;6.201397e-3
24;10669;8192;537;63004;346573;3044187;276282;552564;3667042;0;11037;7340386;3.258005019065764e8;8.045863e-3;3.402456833e0;6.302237e-3
25;11037;8192;452;62629;350286;3069560;279497;558994;3699343;0;10617;7399357;3.25389063314585e8;8.005253e-3;3.435218564e0;6.316437e-3
26;10617;8192;518;63124;352069;3095650;281172;562344;3728891;0;10518;7459163;3.259918708107796e8;1.1099331e-2;3.450674257e0;6.604259e-3
27;10518;8192;384;63201;350925;3085121;280176;560352;3716222;0;10778;7431860;3.213820800704388e8;8.053823e-3;3.43726865e0;6.272787e-3
28;10778;8192;436;62986;346945;3036864;275929;551858;3659738;0;10504;7319478;3.174109585898249e8;8.061822e-3;3.3846903839999998e0;6.375848e-3
29;10504;8192;706;63302;347843;3049804;277428;554856;3675075;0;10877;7347603;3.195747475747829e8;8.035743e-3;3.4045613980000002e0;6.279577e-3
30;10877;8192;498;62856;355413;3127651;284669;569338;3767733;0;10683;7535807;3.2972775199894905e8;7.994203e-3;3.486562057e0;6.375978e-3
31;10683;8192;445;63125;355522;3133504;284855;569710;3773881;0;10888;7547038;3.2121303335030824e8;8.039562e-3;3.494003959e0;6.405008e-3
32;10888;8192;480;62773;354085;3116332;283480;566960;3753897;0;10768;7508754;3.281028114854361e8;8.029813e-3;3.476114868e0;6.183677e-3
33;10768;8192;385;62883;353149;3112227;282661;565322;3748037;0;10970;7497589;3.2261792125778395e8;8.008863e-3;3.471585246e0;6.213687e-3
34;10970;8192;672;62804;352171;3094466;281552;563104;3728189;0;10675;7457515;3.224545980932388e8;8.057443e-3;3.451881841e0;6.052736e-3
35;10675;8192;464;63001;346034;3035989;275333;550666;3657356;0;10703;7315499;3.181926268452404e8;8.020882e-3;3.38706721e0;6.403378e-3
36;10703;8192;550;63036;356870;3143869;286362;572724;3787101;0;10873;7569822;3.257544528993775e8;8.010463e-3;3.502443381e0;6.166897e-3
37;10873;8192;573;62889;353173;3111124;282646;565292;3746943;0;10854;7489696;3.277457560149623e8;8.071772e-3;3.464865707e0;6.167538e-3
38;10854;8192;680;62739;354890;3126954;284626;569252;3766470;0;10841;7536383;3.245517435641127e8;8.007742e-3;3.4851929139999998e0;6.371468e-3
39;10841;8192;483;62942;352959;3103901;282130;564260;3738990;0;10663;7476868;3.2719201547256416e8;8.018323e-3;3.450489137e0;6.114827e-3
40;10663;8192;638;63025;355880;3130676;285403;570806;3771959;0;10765;7544724;3.247267979580255e8;8.021843e-3;3.482137825e0;6.323087e-3
41;10765;8192;688;63041;351648;3100256;281204;562408;3733108;0;10866;7472813;3.262557615576862e8;8.044302e-3;3.451267189e0;6.104227e-3
42;10866;8192;769;62873;351929;3095805;281797;563594;3729531;0;11030;7458516;3.2579374659121317e8;8.040092e-3;3.44829126e0;6.170648e-3
43;11030;8192;556;62647;352240;3092780;281340;562680;3726360;0;10413;7448971;3.253258201756011e8;8.0211e-3;3.445427454e0;6.369986e-3
44;10413;8192;534;63400;355567;3129187;284895;569790;3769649;0;10799;7540501;3.243585429317913e8;8.02253e-3;3.493195953e0;6.130915e-3
45;10799;8192;628;63053;353609;3120311;283380;566760;3757300;0;11187;7513124;3.2575979054088753e8;9.759814e-3;3.470997218e0;6.396626e-3
46;11187;8192;511;62489;349843;3066925;279175;558350;3695943;0;10689;7392725;3.225316961563643e8;8.03579e-3;3.416861253e0;6.283145e-3
47;10689;8192;530;63055;355826;3142611;285691;571382;3784128;0;11271;7570746;3.309751244429236e8;8.04103e-3;3.4994822389999998e0;6.134075e-3
48;11271;8192;817;62439;355629;3131042;285549;571098;3772220;0;11005;7543901;3.307990814360706e8;8.02425e-3;3.47177354e0;6.275755e-3
49;11005;8192;578;62707;351934;3090011;281099;562198;3723044;0;10491;7445010;3.26851185242529e8;8.0369e-3;3.446292476e0;6.237235e-3
50;10491;8192;514;63027;352068;3101963;282532;565064;3736563;0;11660;7474002;3.279737047688612e8;8.03043e-3;3.451484889e0;1.4804627e-2
51;11660;8192;529;62087;352543;3095396;281373;562746;3729312;0;10240;7456542;3.27976270509482e8;8.04853e-3;3.441359824e0;6.727236e-3
52;10240;8192;541;63555;351248;3092712;280666;561332;3724626;0;10864;7449438;3.2409017418569714e8;8.0668e-3;3.444047691e0;6.113895e-3
53;10864;8192;668;62955;353365;3106043;282779;565558;3742187;0;10757;7484504;3.2597588720039654e8;8.05722e-3;3.456534182e0;6.280575e-3
54;10757;8192;532;62869;351258;3089017;281196;562392;3721471;0;11224;7443956;3.24381565452215e8;8.01025e-3;3.435600069e0;6.191205e-3
55;11224;8192;731;62605;349149;3060768;278442;556884;3688359;0;10583;7379794;3.2688418029222673e8;8.04315e-3;3.412479017e0;6.213016e-3
56;10583;8192;771;63166;350797;3080685;280443;560886;3711925;0;10816;7426697;3.258810910202082e8;8.05514e-3;3.433336685e0;6.079855e-3
57;10816;8192;567;62963;351450;3084945;280776;561552;3717171;0;10730;7432504;3.212473613175503e8;8.0202e-3;3.437013834e0;6.219736e-3
58;10730;8192;569;63018;350953;3084836;280226;560452;3716015;0;10644;7433889;3.225226953507814e8;8.01719e-3;3.441070715e0;6.342966e-3
59;10644;8192;509;62981;349771;3073421;279407;558814;3702599;0;10944;7407097;3.205550273139667e8;8.01328e-3;3.418733599e0;6.474286e-3
60;10944;8192;561;62810;352479;3093313;281753;563506;3727545;0;10659;7454975;3.234789015273382e8;8.00065e-3;3.443820062e0;6.567086e-3
61;10659;8192;318;63145;348805;3057808;277794;555588;3684407;0;10667;7370005;3.210521428100015e8;8.01171e-3;3.41099696e0;6.125925e-3
62;10667;8192;604;63145;352841;3100483;281873;563746;3735197;0;10432;7467842;3.263052062357038e8;8.0003e-3;3.450129908e0;6.301225e-3
63;10432;8192;342;63311;350641;3083857;280239;560478;3714737;0;11191;7429740;3.21017101498153e8;8.02226e-3;3.42285742e0;6.288475e-3
64;11191;8192;583;62516;348446;3051922;277622;555244;3677990;0;10492;7355806;3.245824639231894e8;8.00919e-3;3.394705969e0;6.167685e-3
65;10492;8192;535;63301;354603;3127647;284156;568312;3766406;0;11003;7535804;3.262050799194979e8;8.04444e-3;3.479672011e0;6.173175e-3
66;11003;8192;425;62733;356103;3131991;285372;570744;3773466;0;10772;7549410;3.2774268457049024e8;8.03842e-3;3.477663766e0;6.198376e-3
67;10772;8192;584;63089;351557;3084338;280974;561948;3716869;0;10886;7430479;3.1857143839725274e8;8.083591e-3;3.430147947e0;6.189485e-3
68;10886;8192;420;62891;355795;3126330;284910;569820;3767035;0;10664;7537305;3.2076374610783565e8;8.00466e-3;3.480410822e0;6.176156e-3
69;10664;8192;856;63058;347481;3054196;277166;554332;3678843;0;10743;7355027;3.197646808406121e8;8.03441e-3;3.412504893e0;6.113686e-3
70;10743;8192;559;62991;353515;3107915;283171;566342;3744601;0;11023;7490751;3.2357706508205223e8;8.760962e-3;3.456111072e0;6.095005e-3
71;11023;8192;669;62674;354770;3120651;284485;568970;3759906;0;10935;7523342;3.313347030030919e8;8.02532e-3;3.465464295e0;6.421787e-3
72;10935;8192;708;62819;352297;3099135;281596;563192;3733028;0;10537;7461742;3.215115575375359e8;8.08917e-3;3.4416053460000002e0;6.363016e-3
73;10537;8192;559;63234;353291;3106987;282706;565412;3742984;0;10819;7486782;3.2351772470081204e8;8.032201e-3;3.454697309e0;6.408866e-3
74;10819;8192;498;62914;350516;3086877;280063;560126;3717456;0;10974;7428686;3.2301864404232454e8;8.02149e-3;3.4384071880000002e0;6.163565e-3
75;10974;8192;367;62736;360358;3181087;290010;580020;3831455;0;11187;7665403;3.2769386495078766e8;7.97859e-3;3.533551565e0;6.314166e-3
76;11187;8192;776;62504;355117;3131488;284853;569706;3771458;0;10843;7540056;3.313694404676411e8;7.99394e-3;3.486429708e0;6.334106e-3
77;10843;8192;766;62888;347556;3049345;277151;554302;3674052;0;10752;7351340;3.2229119655700094e8;8.01906e-3;3.401677196e0;6.294546e-3
78;10752;8192;485;62972;358455;3156613;287815;575630;3802883;0;10791;7606563;3.3089548100729537e8;8.04418e-3;3.514098757e0;6.195786e-3
79;10791;8192;690;62911;351221;3092192;281205;562410;3724618;0;11188;7449543;3.240879553409517e8;8.0686e-3;3.441654656e0;6.148815e-3
80;11188;8192;516;62516;352719;3097287;282116;564232;3732122;0;10777;7460163;3.278260533278396e8;8.0159e-3;3.449089505e0;6.146586e-3
81;10777;8192;528;62903;351731;3084662;280954;561908;3717347;0;10567;7437039;3.24401185252695e8;8.02544e-3;3.435942222e0;6.879757e-3
82;10567;8192;645;63099;356527;3149478;286487;572974;3792492;0;11173;7584676;3.258696698502079e8;8.024911e-3;3.501221194e0;6.732746e-3
83;11173;8192;524;62587;352903;3099276;281915;563830;3734094;0;10440;7469693;3.234682094107409e8;8.00707e-3;3.457173515e0;6.127226e-3
84;10440;8192;521;63313;351798;3090910;281516;563032;3724224;0;11142;7451392;3.223474304112331e8;8.00166e-3;3.43917443e0;6.101045e-3
85;11142;8192;448;62560;354802;3117545;283777;567554;3756124;0;10421;7510361;3.257888175430628e8;8.03139e-3;3.471547341e0;6.236775e-3
86;10421;8192;566;63225;352291;3105345;281965;563930;3739601;0;10946;7479371;3.2186046009979886e8;8.0308e-3;3.450713149e0;6.075205e-3
87;10946;8192;501;62876;353702;3114341;282981;565962;3751024;0;10792;7503240;3.2441973463361883e8;8.01744e-3;3.46300723e0;6.076785e-3
88;10792;8192;460;62798;352806;3100887;281789;563578;3735482;0;10305;7472168;3.2473715914335346e8;8.07995e-3;3.451502521e0;6.083175e-3
89;10305;8192;676;63423;348986;3063663;278485;556970;3691134;0;10743;7381148;3.2063660635903955e8;8.04624e-3;3.408045942e0;6.462966e-3
90;10743;8192;475;62823;359103;3165256;288454;576908;3812813;0;10634;7626821;3.257600560713478e8;8.04672e-3;3.5198479110000003e0;6.207226e-3
91;10634;8192;563;63107;356438;3138946;285774;571548;3781158;0;10706;7560734;3.2495851066168565e8;8.04377e-3;3.487584341e0;6.763707e-3
92;10706;8192;552;63051;350630;3084144;279901;559802;3714675;0;10668;7432016;3.224203258757666e8;7.98365e-3;3.44015559e0;6.157456e-3
93;10668;8192;539;63002;353910;3116522;283650;567300;3754082;0;11063;7508987;3.2445100096154445e8;8.091821e-3;3.465432108e0;6.179026e-3
94;11063;8192;506;62652;351751;3085173;280800;561600;3717724;0;10450;7433117;3.1977219548429316e8;7.97429e-3;3.450153249e0;6.360166e-3
95;10450;8192;525;63159;347273;3047670;276412;552824;3671355;0;10415;7346154;3.190500054940361e8;9.368934e-3;3.389029583e0;6.340816e-3
96;10415;8192;437;63287;358620;3160586;288162;576324;3807368;0;10999;7616580;3.275016862130125e8;8.029421e-3;3.512547158e0;6.240446e-3
97;10999;8192;498;62645;349767;3070817;279002;558004;3699586;0;10573;7401497;3.21793082174665e8;8.03368e-3;3.4201546130000002e0;6.229026e-3
98;10573;8192;514;63150;351050;3086505;280333;560666;3717888;0;10684;7432965;3.166324307591127e8;7.971951e-3;3.437514597e0;6.186105e-3
99;10684;8192;612;63035;350888;3082504;280169;560338;3713561;0;10580;7429444;3.268976488021625e8;8.006511e-3;3.429850337e0;6.133565e-3
