cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
15;173961;131072;8784;1005656;5616659;49355071;4485408;8970816;59457138;0;170654;118908401;5.164637639579873e9;1.76450055e-1;6.704811047e0;1.01072638e-1
16;170654;131072;9564;1008960;5644304;49640281;4515910;9031820;59800495;0;172728;119596477;5.1641800474080925e9;1.76589864e-1;6.718105876e0;1.01843411e-1
17;172728;131072;8299;1006835;5667557;49839543;4537221;9074442;60044321;0;172000;120097451;5.201332027199841e9;1.76340374e-1;6.74491438e0;1.01203619e-1
18;172000;131072;8438;1007785;5640457;49593310;4510943;9021886;59744710;0;172905;119484954;5.178386008262688e9;2.06973705e-1;6.683909809e0;1.05840774e-1
19;172905;131072;8896;1006759;5652177;49705463;4524742;9049484;59882382;0;174405;119762916;5.191449764298454e9;1.84111159e-1;6.722760771e0;1.01590632e-1
20;174405;131072;9180;1005178;5663597;49790597;4533241;9066482;59987435;0;171119;119972485;5.213783855625949e9;1.71685543e-1;6.760044138e0;1.01444721e-1
21;171119;131072;8825;1008337;5644285;49644245;4516154;9032308;59804684;0;173572;119606508;5.1712144773092165e9;1.71323773e-1;6.699998455e0;1.01369191e-1
22;173572;131072;9631;1006023;5646286;49651711;4516182;9032364;59814179;0;170932;119652145;5.187804859385779e9;1.72429075e-1;6.748656845e0;1.01443402e-1
23;170932;131072;8834;1008845;5639334;49571009;4510642;9021284;59720985;0;173323;119440183;5.177683748540597e9;1.71923004e-1;6.681029511e0;1.01262861e-1
24;173323;131072;8649;1006249;5642030;49591047;4512595;9025190;59745672;0;172560;119490716;5.197336735452838e9;1.7072181e-1;6.6905708189999995e0;1.01300021e-1
25;172560;131072;8654;1007038;5633411;49501412;4502081;9004162;59636904;0;170686;119268940;5.180613561072157e9;1.71937364e-1;6.700431526e0;1.01275621e-1
26;170686;131072;8317;1008670;5643272;49614275;4513327;9026654;59770874;0;172166;119557647;5.179134236898202e9;1.72120635e-1;6.679644397e0;1.01574002e-1
27;172166;131072;8745;1007524;5650510;49669574;4521540;9043080;59841624;0;173047;119686331;5.173958820774784e9;1.71621843e-1;6.7068090510000005e0;1.01722668e-1
28;173047;131072;8576;1006271;5621894;49387252;4490744;8981488;59499890;0;170664;118991793;5.162159966481194e9;1.96582176e-1;6.677571014e0;1.01425527e-1
29;170664;131072;8664;1008207;5631834;49490975;4502116;9004232;59624925;0;171561;119255336;5.149174909402823e9;1.91636652e-1;6.705558697e0;1.02644931e-1
30;171561;131072;9108;1007876;5650129;49711964;4521729;9043458;59883822;0;173001;119782284;5.189652852120367e9;1.72051794e-1;6.758778683e0;1.01630807e-1
31;173001;131072;8322;1006863;5661459;49747943;4530310;9060620;59939712;0;171465;119892345;5.182829570713408e9;1.72445765e-1;6.762408834e0;1.01345497e-1
32;171465;131072;8988;1008643;5624104;49428214;4493235;8986470;59545553;0;171323;119086233;5.162038815093971e9;1.72339575e-1;6.691514256e0;1.01139156e-1
33;171323;131072;8956;1008266;5650549;49702541;4523481;9046962;59876571;0;174637;119769265;5.189557963176493e9;1.72771716e-1;6.718199384e0;1.01134476e-1
34;174637;131072;8993;1004974;5661450;49760524;4529583;9059166;59951557;0;169823;119891928;5.20451868343448e9;1.72346155e-1;6.738830825e0;1.01413577e-1
35;169823;131072;7755;1009473;5648638;49664995;4518968;9037936;59832601;0;172943;119680908;5.157682004429249e9;1.72283875e-1;6.735296084e0;1.01592437e-1
36;172943;131072;8834;1006702;5650439;49696416;4521775;9043550;59868630;0;173219;119732953;5.18919653291785e9;1.71864014e-1;6.7479552940000005e0;1.01624018e-1
37;173219;131072;9107;1006167;5632758;49505109;4504867;9009734;59642734;0;173460;119291523;5.174287165643447e9;1.72299179e-1;6.705549172e0;1.01095257e-1
38;173460;131072;9009;1005927;5671661;49907114;4542898;9085796;60121673;0;172687;120248774;5.210305461731495e9;1.72685301e-1;6.762504294e0;1.01431508e-1
39;172687;131072;8780;1006945;5629701;49460883;4500039;9000078;59590623;0;172262;119170057;5.182808859619702e9;1.72246479e-1;6.7115029790000005e0;1.01548378e-1
40;172262;131072;9106;1007048;5651448;49714984;4523028;9046056;59889460;0;172856;119799545;5.187929064344186e9;1.7255473e-1;6.696576457e0;1.01763269e-1
41;172856;131072;7552;1006662;5658358;49727155;4527542;9055084;59913055;0;172222;119833058;5.197429159895453e9;1.86352649e-1;6.728619647e0;1.01398718e-1
42;172222;131072;8567;1007331;5640689;49607379;4512031;9024062;59760099;0;173400;119525066;5.174986157591391e9;1.95537375e-1;6.737173022e0;1.01629589e-1
43;173400;131072;7922;1005925;5633493;49496576;4503586;9007172;59633655;0;172568;119276533;5.170148683824806e9;1.76826383e-1;6.675059945e0;1.02636621e-1
44;172568;131072;8847;1007177;5656627;49735489;4525941;9051882;59918057;0;171284;119857225;5.202157606070476e9;1.70491954e-1;6.685470045e0;1.01743649e-1
45;171284;131072;9117;1008624;5655670;49773975;4527804;9055608;59957449;0;173997;119914904;5.170172418558061e9;1.70824325e-1;6.724049246e0;1.01479368e-1
46;173997;131072;8292;1005353;5644661;49607220;4514845;9029690;59766726;0;172314;119524924;5.194211530836402e9;1.70450785e-1;6.690252548e0;1.01386592e-1
47;172314;131072;8646;1007362;5660549;49790769;4531564;9063128;59982882;0;173117;119974240;5.19347022639978e9;1.70524105e-1;6.749027325e0;1.01306312e-1
48;173117;131072;9028;1006680;5659143;49757565;4530112;9060224;59946820;0;172810;119878180;5.202927797728011e9;1.70477565e-1;6.689755027e0;1.01493152e-1
49;172810;131072;7862;1006826;5663565;49797522;4533312;9066624;59994399;0;172593;119971498;5.189000286709652e9;1.69230471e-1;6.737307326e0;1.01174632e-1
50;172593;131072;9744;1006822;5635859;49541842;4507908;9015816;59685609;0;172792;119378242;5.174818216500819e9;1.70415235e-1;6.723989272e0;1.01481472e-1
51;172792;131072;8744;1006941;5653477;49722597;4523689;9047378;59899763;0;172273;119807215;5.189356727520441e9;1.70435995e-1;6.752696333e0;1.01344112e-1
52;172273;131072;8893;1006849;5640506;49563650;4511282;9022564;59715438;0;172077;119427077;5.186231767610811e9;1.70426115e-1;6.71118764e0;1.01344503e-1
53;172077;131072;8354;1007839;5654081;49747165;4525995;9051990;59927241;0;174548;119867474;5.197668879416024e9;1.70695115e-1;6.705076935e0;1.01146152e-1
54;174548;131072;8479;1005255;5644350;49594006;4513707;9027414;59752063;0;171753;119492120;5.198722357424642e9;1.70833786e-1;6.755250467e0;1.01399882e-1
55;171753;131072;8120;1007578;5672178;49898737;4541508;9083016;60112423;0;171613;120223836;5.210336215492908e9;1.70320957e-1;6.746064824e0;1.0145823e-1
56;171613;131072;9579;1008089;5628699;49456176;4498836;8997672;59583711;0;171332;119148383;5.160167340966034e9;1.70434717e-1;6.724651636e0;1.01519861e-1
57;171332;131072;8993;1008657;5643890;49613945;4514825;9029650;59772660;0;173003;119561594;5.166903939950628e9;1.71617839e-1;6.7221207e0;1.01538751e-1
58;173003;131072;9478;1007184;5636653;49535257;4506335;9012670;59678245;0;171463;119365127;5.190398678156858e9;1.70308167e-1;6.657815184e0;1.0115273e-1
59;171463;131072;8945;1008099;5629007;49447263;4499158;8998316;59575428;0;171840;119167001;5.169275968830648e9;1.70209777e-1;6.635722033e0;1.01988952e-1
60;171840;131072;8890;1008008;5641218;49606410;4512193;9024386;59759821;0;173005;119519481;5.181985674050425e9;1.70930829e-1;6.725116807e0;1.0129204e-1
61;173005;131072;7893;1006379;5640493;49583323;4510625;9021250;59734441;0;172695;119470779;5.18485912735845e9;1.70173967e-1;6.664507439e0;1.01974881e-1
62;172695;131072;8457;1006560;5656260;49749297;4526495;9052990;59932052;0;172105;119855055;5.170935382427399e9;1.70394287e-1;6.707331727e0;1.014028e-1
63;172105;131072;9046;1007439;5629344;49470323;4499815;8999630;59599482;0;172041;119197121;5.166980852855214e9;1.70962068e-1;6.688876485e0;1.01650621e-1
64;172041;131072;9287;1007857;5632075;49485881;4502870;9005740;59620826;0;172478;119247061;5.166984563052555e9;1.70475637e-1;6.680852793e0;1.0152283e-1
65;172478;131072;8859;1006762;5636583;49558729;4507473;9014946;59702785;0;172343;119408458;5.152920173675633e9;1.70602064e-1;6.687400761e0;1.04008549e-1
66;172343;131072;9645;1007375;5656561;49739700;4527195;9054390;59923456;0;171779;119855747;5.184312566264884e9;1.92834636e-1;6.72295268e0;1.01529692e-1
67;171779;131072;9053;1007758;5631641;49492633;4502789;9005578;59627063;0;172704;119258467;5.147528107918229e9;1.70412613e-1;6.721895617e0;1.01754013e-1
68;172704;131072;8258;1006845;5639593;49580219;4508953;9017906;59728765;0;171723;119455710;5.168639021288434e9;1.70536314e-1;6.673597573e0;1.01742723e-1
69;171723;131072;9525;1007731;5646468;49665548;4517292;9034584;59829308;0;171825;119659683;5.1760576380056715e9;1.70053222e-1;6.697017059e0;1.01612852e-1
70;171825;131072;8743;1007496;5628659;49487893;4499032;8998064;59615584;0;172023;119232828;5.165985558559333e9;1.70026692e-1;6.641682725e0;1.01344681e-1
71;172023;131072;9264;1007695;5649049;49660993;4520005;9040010;59830047;0;172482;119666338;5.182228235339796e9;1.70373444e-1;6.672165239e0;1.01364631e-1
72;172482;131072;9241;1007244;5649390;49652479;4519504;9039008;59821373;0;171671;119653527;5.168899182181581e9;1.70082003e-1;6.666722054e0;1.01762342e-1
73;171671;131072;8636;1008048;5638486;49579097;4508801;9017602;59726384;0;172470;119468478;5.185925120354008e9;1.69820592e-1;6.692566466e0;1.01285171e-1
74;172470;131072;8348;1007465;5641905;49613634;4512247;9024494;59767786;0;173001;119530159;5.172428888564758e9;1.70144602e-1;6.68985065e0;1.01649863e-1
75;173001;131072;8118;1006558;5638690;49583390;4509783;9019566;59731863;0;173606;119466977;5.176331175390485e9;1.70064043e-1;6.663674326e0;1.01737662e-1
76;173606;131072;9505;1005933;5651934;49706217;4522876;9045752;59881027;0;172048;119760878;5.187186549950266e9;1.70328364e-1;6.699645726e0;1.01238331e-1
77;172048;131072;9147;1007267;5641244;49632881;4512842;9025684;59786967;0;172838;119581331;5.147889688787293e9;1.70283153e-1;6.72975063e0;1.21989679e-1
78;172838;131072;9795;1007230;5664276;49850881;4536890;9073780;60052047;0;173959;120118809;5.2013893204965925e9;1.70035622e-1;6.723451453e0;1.01722383e-1
79;173959;131072;8285;1005755;5647332;49641026;4517541;9035082;59805899;0;172710;119604824;5.19121104639975e9;1.69802612e-1;6.699483086e0;1.01382281e-1
80;172710;131072;8111;1006450;5652514;49683633;4522436;9044872;59858583;0;172043;119710659;5.195282095717126e9;1.69952772e-1;6.714747779e0;1.02016593e-1
81;172043;131072;8321;1007526;5641619;49571649;4511188;9022376;59724456;0;171889;119460748;5.193775081221826e9;1.69959522e-1;6.693143749e0;1.01738023e-1
82;171889;131072;8586;1007845;5663584;49849027;4535593;9071186;60048204;0;174229;120116682;5.208099920484583e9;1.70130823e-1;6.721545248e0;1.01591812e-1
83;174229;131072;9046;1005388;5646089;49641321;4515593;9031186;59803003;0;171147;119603091;5.193680331416034e9;1.69568339e-1;6.685657778e0;1.01533143e-1
84;171147;131072;8691;1008500;5642300;49593919;4512571;9025142;59748790;0;172299;119507838;5.174304013242889e9;1.69780669e-1;6.635586898e0;1.01611043e-1
85;172299;131072;9076;1007215;5652526;49695452;4522894;9045788;59870872;0;171878;119753293;5.182376530434922e9;1.69314369e-1;6.7116099e0;1.01545263e-1
86;171878;131072;8951;1007777;5648097;49691065;4519762;9039524;59858924;0;173441;119720325;5.185495733763833e9;1.6990177e-1;6.690322927e0;1.02108804e-1
87;173441;131072;8482;1006438;5656954;49753215;4527706;9055412;59937875;0;173221;119894206;5.204314473210363e9;1.70344181e-1;6.730594108e0;1.01882994e-1
88;173221;131072;9780;1006214;5626151;49453562;4497578;8995156;59577291;0;172154;119161898;5.183950951377293e9;1.70561301e-1;6.642563652e0;1.01223462e-1
89;172154;131072;10091;1007408;5644820;49647167;4517703;9035406;59809690;0;173426;119625536;5.198440123826902e9;1.7018627e-1;6.69643359e0;1.01429213e-1
90;173426;131072;8550;1005849;5660323;49767897;4529296;9058592;59957516;0;170770;119928798;5.186404673149068e9;1.70245771e-1;6.698337183e0;1.01834353e-1
91;170770;131072;8827;1009124;5641658;49600166;4513181;9026362;59755005;0;173662;119534783;5.174855475598038e9;1.69741979e-1;6.65674656e0;1.01649594e-1
92;173662;131072;8074;1005682;5642290;49593913;4512213;9024426;59748416;0;172265;119491805;5.202372056985108e9;1.69990499e-1;6.64795571e0;1.01684414e-1
93;172265;131072;9175;1007627;5637639;49587319;4510315;9020630;59735273;0;174465;119476354;5.1879882779660225e9;1.70123662e-1;6.684646603e0;1.01777257e-1
94;174465;131072;8569;1005149;5643434;49569871;4510597;9021194;59723902;0;169280;119429298;5.186242136070119e9;1.70298003e-1;6.675679814e0;1.01281746e-1
95;169280;131072;7874;1010482;5610690;49327836;4481761;8963522;59420287;0;174031;118836184;5.1501893688963585e9;1.70731423e-1;6.604927653e0;1.01354636e-1
96;174031;131072;8477;1005550;5676526;49942117;4545986;9091972;60164629;0;171636;120336194;5.213360413561876e9;1.69944542e-1;6.700908997e0;1.01479637e-1
97;171636;131072;9472;1007802;5644764;49668458;4516932;9033864;59830154;0;173206;119642007;5.182817810955866e9;1.70340313e-1;6.690536716e0;1.01545556e-1
98;173206;131072;8388;1006545;5648403;49660526;4518403;9036806;59827332;0;172435;119647817;5.187457303072235e9;1.69904162e-1;6.714359496e0;1.01368956e-1
99;172435;131072;8690;1007134;5643248;49608985;4512760;9025520;59764993;0;171463;119518003;5.181651851328397e9;1.70108432e-1;6.723444936e0;1.01620567e-1
