cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
32;5464;4096;285;31402;181105;1596372;145895;291790;1923372;0;5467;3847960;1.6963588034014428e8;5.163723e-3;2.424023521e0;2.921327e-3
33;5467;4096;196;31391;179591;1588209;144546;289092;1912346;0;5713;3828630;1.6602432053360403e8;5.122613e-3;2.419348179e0;3.132988e-3
34;5713;4096;347;31125;178181;1567319;142895;285790;1888395;0;5301;3775631;1.6395740298041534e8;5.101203e-3;2.385094054e0;2.980297e-3
35;5301;4096;241;31505;172988;1522038;138058;276116;1833084;0;5731;3668072;1.5937879284032997e8;5.132173e-3;2.313137036e0;2.950397e-3
36;5731;4096;205;31059;179622;1581412;144158;288316;1905192;0;5217;3807947;1.642715386479639e8;5.175263e-3;2.4103856869999998e0;3.260508e-3
37;5217;4096;230;31688;177518;1565099;142383;284766;1885000;0;5636;3768882;1.6303999045653236e8;5.180473e-3;2.377268155e0;2.935697e-3
38;5636;4096;521;31188;180086;1591099;145183;290366;1916368;0;5496;3833707;1.6614963974144652e8;5.205153e-3;2.417813855e0;3.122768e-3
39;5496;4096;213;31404;173443;1522488;137873;275746;1833804;0;5213;3665837;1.5966409442524105e8;5.236712e-3;2.313621878e0;2.978928e-3
40;5213;4096;343;31700;178820;1574126;143553;287106;1896499;0;5399;3794493;1.6422138305899924e8;5.106863e-3;2.393869396e0;3.017257e-3
41;5399;4096;386;31505;175714;1550747;140532;281064;1866993;0;5432;3737988;1.6259969893772036e8;5.270643e-3;2.35896607e0;2.992688e-3
42;5432;4096;221;31399;174836;1537749;139681;279362;1852266;0;5551;3702314;1.613546539601501e8;5.227873e-3;2.337366966e0;3.099248e-3
43;5551;4096;247;31251;178224;1565668;142746;285492;1886638;0;5173;3772382;1.6436467821760225e8;5.114103e-3;2.391883221e0;3.012687e-3
44;5173;4096;372;31705;177880;1565700;142840;285680;1886420;0;5562;3772357;1.6126689315319493e8;5.346753e-3;2.381827747e0;3.581039e-3
45;5562;4096;379;31386;173702;1525163;138321;276642;1837186;0;5284;3674183;1.5990187949520388e8;5.169283e-3;2.325443397e0;3.123327e-3
46;5284;4096;162;31574;173931;1526315;138663;277326;1838909;0;5524;3679423;1.608859030697422e8;5.234893e-3;2.323999123e0;3.202748e-3
47;5524;4096;233;31300;178337;1574932;143390;286780;1896659;0;5740;3793935;1.6588164094550958e8;5.137313e-3;2.398193977e0;3.128267e-3
48;5740;4096;352;31165;179189;1580306;144120;288240;1903615;0;5580;3807683;1.671494273363125e8;5.150923e-3;2.406195427e0;3.194898e-3
49;5580;4096;158;31320;177513;1560070;141974;283948;1879557;0;5299;3759743;1.648693560619417e8;5.341014e-3;2.373982646e0;3.131297e-3
50;5299;4096;261;31427;173660;1532157;138865;277730;1844682;0;5766;3689838;1.6274459198646465e8;5.219603e-3;2.334228298e0;3.019197e-3
51;5766;4096;189;31094;174731;1532209;138972;277944;1845912;0;5008;3689013;1.6151805287141973e8;5.180223e-3;2.337724017e0;3.146188e-3
52;5008;4096;300;31845;177070;1563622;141945;283890;1882637;0;5524;3768442;1.6163423442072585e8;5.197293e-3;2.377829897e0;3.061057e-3
53;5524;4096;337;31388;177652;1562744;142475;284950;1882871;0;5494;3764836;1.656902758797511e8;5.257523e-3;2.376887444e0;2.884227e-3
54;5494;4096;189;31370;177177;1559866;142009;284018;1879052;0;5603;3755707;1.6491560105863604e8;5.166222e-3;2.378538799e0;2.992118e-3
55;5603;4096;384;31291;172302;1505238;136899;273798;1814439;0;5203;3629702;1.607498746331019e8;5.175483e-3;2.307712932e0;3.036167e-3
56;5203;4096;299;31690;174862;1536091;139654;279308;1850607;0;5482;3701094;1.629128480971779e8;5.185393e-3;2.343357561e0;3.086658e-3
57;5482;4096;301;31400;175027;1535588;139798;279596;1850413;0;5448;3700005;1.6069814415929443e8;5.182653e-3;2.341216296e0;2.941657e-3
58;5448;4096;319;31447;176320;1549585;140980;281960;1866885;0;5332;3734455;1.6214773884549284e8;5.143303e-3;2.362494618e0;3.314758e-3
59;5332;4096;251;31507;174207;1528915;138916;277832;1842038;0;5393;3685143;1.5972037235973024e8;5.149383e-3;2.332533064e0;3.064348e-3
60;5393;4096;267;31516;177923;1563878;142621;285242;1884422;0;5436;3768709;1.6333537230846712e8;5.168693e-3;2.385064154e0;3.016247e-3
61;5436;4096;169;31497;171256;1496699;135534;271068;1803489;0;5138;3607648;1.6000810720838103e8;5.206653e-3;2.280906396e0;3.215238e-3
62;5138;4096;229;31769;174340;1531734;138805;277610;1844879;0;5239;3686863;1.6144315455266166e8;5.134223e-3;2.3268955399999998e0;3.082218e-3
63;5239;4096;152;31612;174504;1529983;139180;278360;1843667;0;5471;3687268;1.574507156557706e8;5.193493e-3;2.332690275e0;2.917147e-3
64;5471;4096;275;31343;173176;1518138;137847;275694;1829161;0;5306;3658940;1.6014490401707184e8;5.160733e-3;2.308319564e0;3.174227e-3
65;5306;4096;384;31583;177501;1566706;142276;284552;1886483;0;5376;3773203;1.618553010138649e8;5.119352e-3;2.385048725e0;2.960408e-3
66;5376;4096;208;31463;176735;1551481;141288;282576;1869504;0;5280;3738904;1.629020070513071e8;5.200853e-3;2.360020652e0;2.884097e-3
67;5280;4096;277;31676;173387;1520062;138079;276158;1831528;0;5467;3663610;1.5687365898434886e8;5.262913e-3;2.318107069e0;2.917197e-3
68;5467;4096;320;31432;178194;1567365;142894;285788;1888453;0;5375;3778551;1.60722348559768e8;5.211313e-3;2.388870914e0;3.059887e-3
69;5375;4096;415;31407;173757;1529768;138786;277572;1842311;0;5492;3682431;1.5924992870618922e8;5.158973e-3;2.328416763e0;3.118738e-3
70;5492;4096;229;31387;176909;1555844;141487;282974;1874240;0;5324;3749960;1.6119460847167853e8;5.138363e-3;2.369017914e0;2.977398e-3
71;5324;4096;361;31512;176146;1550275;141199;282398;1867620;0;5624;3737529;1.6459262437808633e8;5.214733e-3;2.35913921e0;3.170378e-3
72;5624;4096;443;31266;177545;1563962;142142;284284;1883649;0;5140;3762487;1.6443014099744052e8;5.170593e-3;2.377767175e0;2.982737e-3
73;5140;4096;245;31766;178191;1569969;142972;285944;1891132;0;5538;3782784;1.6475743456636915e8;5.152123e-3;2.390191503e0;3.007277e-3
74;5538;4096;147;31333;178991;1577581;143574;287148;1900146;0;5403;3797521;1.6338961397027984e8;5.124552e-3;2.395963338e0;2.987148e-3
75;5403;4096;214;31370;179507;1586592;144469;288938;1910568;0;5617;3822469;1.641803031203642e8;5.236163e-3;2.413671321e0;3.038418e-3
76;5617;4096;475;31221;179012;1581063;144106;288212;1904181;0;5553;3808055;1.6576934512654442e8;5.140983e-3;2.405355321e0;3.229708e-3
77;5553;4096;418;31317;173228;1521510;138023;276046;1832761;0;5343;3664013;1.632276432735643e8;5.151493e-3;2.32020514e0;2.974677e-3
78;5343;4096;243;31559;179592;1576255;144037;288074;1899884;0;5200;3798559;1.665420134484973e8;5.267093e-3;2.401435872e0;2.982977e-3
79;5200;4096;405;31682;174596;1537298;139702;279404;1851596;0;5679;3702877;1.60995510107122e8;5.172982e-3;2.336696521e0;3.205398e-3
80;5679;4096;272;31166;177894;1563003;142630;285260;1883527;0;5405;3766294;1.671099144641555e8;5.085723e-3;2.382662164e0;3.101218e-3
81;5405;4096;243;31386;173983;1523716;138605;277210;1836304;0;5266;3671689;1.6210370588533163e8;5.283523e-3;2.322966257e0;3.202988e-3
82;5266;4096;280;31573;179327;1584281;144188;288376;1907796;0;5516;3813866;1.64667111522054e8;5.239643e-3;2.411846637e0;3.158178e-3
83;5516;4096;270;31411;177597;1563232;142405;284810;1883234;0;5561;3766988;1.616724198301507e8;5.194823e-3;2.380747e0;3.217438e-3
84;5561;4096;215;31336;176872;1551287;141396;282792;1869555;0;5302;3740183;1.6337380980035308e8;5.139513e-3;2.36068135e0;3.055527e-3
85;5302;4096;233;31519;175291;1535023;139712;279424;1850026;0;5105;3699329;1.601328756249975e8;5.154283e-3;2.340198769e0;3.072908e-3
86;5105;4096;344;31753;174031;1534206;138832;277664;1847069;0;5411;3692206;1.549708250980092e8;5.313834e-3;2.330799676e0;2.930557e-3
87;5411;4096;298;31488;178191;1572788;143013;286026;1893992;0;5519;3789538;1.620302383540988e8;5.184952e-3;2.394648435e0;3.191368e-3
88;5519;4096;288;31266;174629;1532278;139028;278056;1845935;0;4992;3694083;1.6244785899670583e8;5.243853e-3;2.337327923e0;3.014097e-3
89;4992;4096;241;31885;174100;1528349;138819;277638;1841268;0;5451;3684109;1.573004533858527e8;5.268573e-3;2.3289535519999998e0;3.259488e-3
90;5451;4096;376;31405;180275;1586403;144911;289822;1911589;0;5212;3823452;1.6093909844736513e8;5.213593e-3;2.418287013e0;3.071157e-3
91;5212;4096;257;31631;179444;1585265;144154;288308;1908863;0;5392;3814182;1.6456087168194187e8;5.170583e-3;2.405821212e0;3.129768e-3
92;5392;4096;278;31492;174793;1533989;139406;278812;1848188;0;5315;3698844;1.58993842264147e8;5.187113e-3;2.3407102699999998e0;3.248948e-3
93;5315;4096;327;31540;177598;1564900;142457;284914;1884955;0;5483;3770251;1.6240871107972848e8;5.198023e-3;2.383088936e0;3.010908e-3
94;5483;4096;220;31366;175701;1541981;140135;280270;1857817;0;5159;3715421;1.5987577008539185e8;5.176603e-3;2.347027467e0;3.218807e-3
95;5159;4096;193;31632;173821;1523749;138276;276552;1835846;0;5149;3673104;1.5945413045232192e8;5.200523e-3;2.320731211e0;2.941347e-3
96;5149;4096;133;31724;180217;1587710;144912;289824;1912839;0;5531;3825615;1.6307957507861874e8;5.226553e-3;2.415620277e0;2.930297e-3
97;5531;4096;276;31289;175790;1544371;140478;280956;1860639;0;5328;3720633;1.5937811397399393e8;5.228913e-3;2.356975841e0;3.034687e-3
98;5328;4096;201;31578;172182;1507971;136628;273256;1816781;0;5247;3631450;1.5525186919884038e8;5.220473e-3;2.299119058e0;3.079178e-3
99;5247;4096;146;31586;173576;1523120;138109;276218;1834805;0;5316;3669836;1.6091610767837387e8;5.215443e-3;2.319088137e0;2.863247e-3
