cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
23;42979;32768;2203;252060;1409711;12379016;1127455;2254910;14916182;0;43348;29839176;1.2951846997906334e9;4.7032592e-2;4.232162763e0;2.7311449e-2
24;43348;32768;1903;251478;1404119;12345790;1121781;2243562;14871690;0;43353;29755407;1.3030652812113779e9;4.334179e-2;4.233628557e0;2.7188078e-2
25;43353;32768;2213;251490;1402902;12318262;1121072;2242144;14842236;0;43568;29690265;1.2922385554066377e9;4.325663e-2;4.230337077e0;2.7194588e-2
26;43568;32768;2088;251289;1419897;12478444;1136393;2272786;15034734;0;42033;30070542;1.308858535543972e9;4.349023e-2;4.300755185e0;2.7288979e-2
27;42033;32768;2004;253025;1408932;12382359;1126855;2253710;14918146;0;43745;29843019;1.2874843060608664e9;4.344759e-2;4.251748253e0;2.7195028e-2
28;43745;32768;1681;250942;1408763;12368815;1126219;2252438;14903797;0;43230;29802735;1.2988705766149642e9;4.322344e-2;4.261193869e0;2.7199917e-2
29;43230;32768;2273;251460;1403648;12320712;1120614;2241228;14844974;0;42151;29687590;1.2862507258820887e9;4.2970908e-2;4.230862684e0;2.7474889e-2
30;42151;32768;2298;252853;1413206;12439088;1131677;2263354;14983971;0;43945;29971913;1.2927144068724756e9;4.3388071e-2;4.284792535e0;2.7246707e-2
31;43945;32768;2054;250947;1412613;12414311;1129424;2258848;14956348;0;42417;29911273;1.2885270790477755e9;4.315148e-2;4.248149863e0;2.7149647e-2
32;42417;32768;2208;252531;1405063;12360022;1122870;2245740;14887955;0;43315;29778139;1.2958304432523816e9;4.331361e-2;4.246763896e0;2.7264948e-2
33;43315;32768;1797;251692;1423626;12541450;1141466;2282932;15106542;0;43818;30218239;1.309132922302113e9;4.3373141e-2;4.300705967e0;2.7353118e-2
34;43818;32768;2163;251176;1409096;12378830;1126228;2252456;14914154;0;42731;29826238;1.2969077294745193e9;5.0842784e-2;4.274089643e0;2.756787e-2
35;42731;32768;2046;252040;1409974;12397167;1127333;2254666;14934474;0;42852;29876683;1.2907204785688345e9;4.5122431e-2;4.252649699e0;2.7279328e-2
36;42852;32768;2190;252067;1409490;12382720;1126923;2253846;14919133;0;42930;29839024;1.293163427724531e9;4.312829e-2;4.266487189e0;2.7162997e-2
37;42930;32768;2524;252125;1407519;12386103;1126152;2252304;14919774;0;43932;29838212;1.302015369667308e9;4.3617012e-2;4.255829708e0;2.758881e-2
38;43932;32768;2530;250957;1414087;12435780;1131872;2263744;14981739;0;42912;29967248;1.3024570080019357e9;4.3443471e-2;4.279591336e0;2.7364278e-2
39;42912;32768;2098;252116;1412300;12416185;1129228;2258456;14957713;0;42626;29919892;1.310783482053227e9;4.3608872e-2;4.264014498e0;2.7299648e-2
40;42626;32768;2276;252382;1416493;12463796;1133639;2267278;15013928;0;42646;30032676;1.296931264654797e9;4.3430568e-2;4.272636329e0;2.7402621e-2
41;42646;32768;1985;252421;1415970;12468618;1134151;2268302;15018739;0;44031;30040471;1.3031173249651086e9;4.3340228e-2;4.297312941e0;2.7371731e-2
42;44031;32768;2473;251006;1414405;12442346;1132191;2264382;14988942;0;43118;29976340;1.300047868900905e9;4.3192287e-2;4.266623941e0;2.7876722e-2
43;43118;32768;1959;251634;1410372;12395802;1127716;2255432;14933890;0;42905;29864472;1.2885165309487982e9;4.3170417e-2;4.268761947e0;2.7498951e-2
44;42905;32768;2209;252134;1421032;12488701;1138191;2276382;15047924;0;42757;30094836;1.3026014670158243e9;4.3485538e-2;4.335644364e0;2.7574351e-2
45;42757;32768;1927;252273;1417467;12479515;1135814;2271628;15032796;0;44218;30062683;1.2946264602680876e9;4.3633498e-2;4.283806432e0;2.7345631e-2
46;44218;32768;2223;250658;1406327;12329286;1123125;2246250;14858738;0;42219;29718498;1.297699458682849e9;4.3456719e-2;4.258863777e0;2.738158e-2
47;42219;32768;2063;252793;1414930;12441103;1133020;2266040;14989053;0;43807;29982863;1.3024320310557523e9;4.3314297e-2;4.31404313e0;2.7556062e-2
48;43807;32768;2661;251160;1413881;12426204;1132233;2264466;14972318;0;43426;29938950;1.3009910427467062e9;4.3222758e-2;4.279824459e0;2.7473471e-2
49;43426;32768;2124;251444;1415644;12442259;1133095;2266190;14990998;0;42965;29978205;1.3102771173107035e9;4.3291077e-2;4.281334464e0;2.7318631e-2
50;42965;32768;2257;251747;1408699;12384559;1127814;2255628;14921072;0;44338;29844334;1.2974404283809323e9;4.3275408e-2;4.254157324e0;2.712794e-2
51;44338;32768;2492;250552;1413958;12437609;1131283;2262566;14982850;0;42491;29962019;1.2964946686015217e9;4.3144077e-2;4.287171431e0;2.7538261e-2
52;42491;32768;2051;252450;1410400;12404847;1128858;2257716;14944105;0;44116;29884468;1.2976480478358254e9;4.5274833e-2;4.273847262e0;2.7602972e-2
53;44116;32768;2741;250927;1415481;12450393;1133541;2267082;14999415;0;43130;29997882;1.3107194321777587e9;4.3695938e-2;4.286087548e0;2.7395431e-2
54;43130;32768;1989;251727;1408021;12368862;1125779;2251558;14902662;0;43394;29804191;1.290005211579198e9;4.3928259e-2;4.234252385e0;2.7257341e-2
55;43394;32768;2244;251524;1415926;12446179;1132501;2265002;14994606;0;42017;29988758;1.296492160453888e9;4.3671958e-2;4.286411869e0;2.7259841e-2
56;42017;32768;2632;252932;1403226;12318025;1121355;2242710;14842606;0;43214;29690698;1.2830679164917336e9;4.3648199e-2;4.227358421e0;2.7476411e-2
57;43214;32768;2425;251814;1407745;12374843;1125819;2251638;14908407;0;43445;29818054;1.2878939917969346e9;4.3777523e-2;4.258000061e0;2.7317216e-2
58;43445;32768;2600;251376;1403526;12330310;1120849;2241698;14854685;0;42312;29718494;1.2962238006703708e9;4.3634113e-2;4.247340614e0;2.7091175e-2
59;42312;32768;2374;252562;1407774;12377392;1126054;2252108;14911220;0;43548;29823222;1.2906300920737164e9;4.3773053e-2;4.278854694e0;2.7314246e-2
60;43548;32768;2058;251388;1409059;12378669;1126634;2253268;14914362;0;43221;29830993;1.2864108265889003e9;4.3781634e-2;4.269037399e0;2.7521866e-2
61;43221;32768;2180;251651;1404119;12323350;1121034;2242068;14848503;0;42375;29702627;1.291934546449478e9;4.3546122e-2;4.253972518e0;3.2452474e-2
62;42375;32768;1940;252630;1415980;12453901;1132798;2265596;15002679;0;42651;29997015;1.2888091887665062e9;4.3609992e-2;4.289933793e0;2.7149215e-2
63;42651;32768;2409;252093;1410890;12398944;1128975;2257950;14938809;0;43188;29876924;1.2910555011048036e9;4.3339871e-2;4.250057704e0;2.7280826e-2
64;43188;32768;2286;251763;1398605;12272895;1115669;2231338;14787169;0;42497;29575990;1.2848626355308917e9;4.3710653e-2;4.226463841e0;2.7637346e-2
65;42497;32768;2415;252441;1408282;12387902;1126139;2252278;14922323;0;43148;29862004;1.278189938497498e9;4.3842854e-2;4.275658383e0;2.7751477e-2
66;43148;32768;2367;251728;1415734;12446345;1133476;2266952;14995555;0;43019;29996414;1.2993486041468334e9;4.3911764e-2;4.276656936e0;2.7440096e-2
67;43019;32768;2228;251955;1413120;12422486;1131216;2262432;14966822;0;43610;29922315;1.2831669004059217e9;4.3786863e-2;4.286839632e0;2.7622867e-2
68;43610;32768;1925;251342;1414931;12440660;1132215;2264430;14987806;0;43079;29978124;1.298201771948347e9;4.3842793e-2;4.287941076e0;2.8120239e-2
69;43079;32768;2717;251706;1409567;12385940;1127157;2254314;14922664;0;42426;29846833;1.2951183305542345e9;4.3750683e-2;4.261633235e0;4.8450369e-2
70;42426;32768;2174;252715;1409297;12388786;1126377;2252754;14924460;0;42815;29854084;1.2888462353157287e9;4.3810893e-2;4.279151425e0;2.7482386e-2
71;42815;32768;2360;252025;1404981;12339728;1122993;2245986;14867702;0;43260;29737867;1.2919818939912233e9;4.3861993e-2;4.262285627e0;2.7526007e-2
72;43260;32768;2358;251661;1408440;12374432;1125709;2251418;14908581;0;42600;29819928;1.2942604700491028e9;4.3909724e-2;4.259219355e0;2.7581276e-2
73;42600;32768;2217;252324;1413519;12448645;1131405;2262810;14993569;0;43361;29985963;1.303736924410722e9;4.3993714e-2;4.273318465e0;2.7380876e-2
74;43361;32768;1690;251612;1414586;12444172;1132238;2264476;14990996;0;43703;29984903;1.2935524578007882e9;4.3765043e-2;4.262344237e0;2.7522866e-2
75;43703;32768;1886;251312;1415175;12442555;1133034;2266068;14990764;0;43756;29986201;1.2913507767538807e9;4.3592972e-2;4.288625419e0;2.7448006e-2
76;43756;32768;2854;251165;1408762;12387017;1127080;2254160;14922859;0;43153;29832589;1.297694102284852e9;4.3668663e-2;4.276896947e0;2.7688157e-2
77;43153;32768;2448;251796;1407483;12371829;1125067;2250134;14904379;0;42853;29819985;1.2879141729826396e9;4.3858413e-2;4.288588088e0;2.7605287e-2
78;42853;32768;2746;252171;1416746;12464493;1134648;2269296;15015887;0;42948;30035792;1.3016825096060312e9;4.3725503e-2;4.29755236e0;2.7617527e-2
79;42948;32768;2213;252026;1411942;12426285;1130318;2260636;14968545;0;43905;29933970;1.295429583916445e9;4.3998824e-2;4.262774588e0;2.7514206e-2
80;43905;32768;2130;250985;1414979;12444038;1132320;2264640;14991337;0;42869;29973384;1.2989948000165644e9;4.3666433e-2;4.285082436e0;2.7695457e-2
81;42869;32768;2057;252101;1414271;12431469;1131730;2263460;14977470;0;43140;29957374;1.3023069140675669e9;4.3754903e-2;4.275907674e0;2.7436226e-2
82;43140;32768;2013;251680;1418288;12489414;1136696;2273392;15044398;0;43983;30096603;1.3046918170094218e9;4.3827633e-2;4.302696298e0;2.7458706e-2
83;43983;32768;2511;251007;1408494;12382878;1125682;2251364;14917054;0;42435;29831925;1.2943969187018046e9;4.3684873e-2;4.272998213e0;2.7715037e-2
84;42435;32768;1994;252470;1409928;12388673;1128094;2256188;14926695;0;43845;29861096;1.2969754557060108e9;4.3953503e-2;4.249101931e0;2.7436826e-2
85;43845;32768;2177;250961;1414014;12435619;1131128;2262256;14980761;0;42511;29966781;1.2982262563205767e9;4.3693303e-2;4.26334019e0;2.7609406e-2
86;42511;32768;2192;252437;1418852;12502530;1137173;2274346;15058555;0;43845;30122723;1.3055915265230734e9;4.3863203e-2;4.296436651e0;2.7611757e-2
87;43845;32768;2016;251184;1409669;12387658;1126769;2253538;14924096;0;42881;29854125;1.2991745686669433e9;4.3721907e-2;4.269385771e0;2.7507207e-2
88;42881;32768;2402;251609;1401424;12307073;1119194;2238388;14827691;0;42626;29659878;1.2845898470834546e9;4.3751227e-2;4.242046695e0;2.7858368e-2
89;42626;32768;2457;252349;1409406;12395302;1127797;2255594;14932505;0;43677;29864317;1.3008538867393284e9;4.3898198e-2;4.249530019e0;2.7517816e-2
90;43677;32768;1935;251059;1425953;12537787;1142713;2285426;15106453;0;42329;30214476;1.3022064404744184e9;4.3714188e-2;4.314562273e0;2.7649256e-2
91;42329;32768;2013;252678;1412750;12430552;1130612;2261224;14973914;0;43624;29943177;1.29223584610999e9;4.3797747e-2;4.278209229e0;2.7408326e-2
92;43624;32768;1928;251279;1406168;12351597;1123544;2247088;14881309;0;43119;29761080;1.2953523036510065e9;4.3734297e-2;4.2419406649999996e0;2.7716977e-2
93;43119;32768;2626;251852;1402666;12330316;1121087;2242174;14854069;0;43534;29711330;1.2940659949232275e9;4.3728338e-2;4.25661762e0;2.7480996e-2
94;43534;32768;2321;251209;1408777;12366808;1125755;2251510;14901340;0;42168;29797385;1.2951455708879628e9;4.3730407e-2;4.250985183e0;2.7309386e-2
95;42168;32768;1817;252444;1403793;12345268;1121309;2242618;14870370;0;43079;29741864;1.2822524682905076e9;4.3932419e-2;4.273985885e0;2.7408586e-2
96;43079;32768;2132;251731;1420227;12499650;1137773;2275546;15057650;0;42992;30124360;1.2983870018931913e9;4.3913728e-2;4.297023188e0;2.7533416e-2
97;42992;32768;2450;252015;1410731;12413713;1128088;2256176;14952532;0;42682;29903477;1.298677785672344e9;4.3968448e-2;4.297011067e0;2.7620767e-2
98;42682;32768;2128;252386;1400198;12309193;1117937;2235874;14827328;0;43447;29652513;1.280666396592281e9;4.3802677e-2;4.229322835e0;2.7435597e-2
99;43447;32768;2294;251520;1407874;12370919;1124807;2249614;14903600;0;42374;29799801;1.2992420987821062e9;4.3541737e-2;4.283140064e0;2.7564037e-2
