cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
19;193908;147456;10019;1133376;6359703;55937342;5091890;10183780;67388935;0;196908;134774625;5.843065009190434e9;1.96633577e-1;7.497285997e0;1.14647686e-1
20;196908;147456;10442;1130058;6376179;56046203;5104396;10208792;67526778;0;192197;135060187;5.876512462053961e9;2.22706285e-1;7.53697524e0;1.21512293e-1
21;192197;147456;10157;1134745;6345251;55803271;5076773;10153546;67225295;0;195763;134450654;5.813357582580642e9;2.00787131e-1;7.461345507e0;1.14779347e-1
22;195763;147456;10791;1131233;6347839;55803874;5076232;10152464;67227945;0;192054;134481577;5.831569814089484e9;2.0025016e-1;7.431313804e0;1.14484497e-1
23;192054;147456;9803;1135209;6340934;55728390;5070816;10141632;67140140;0;194798;134276647;5.824177346145237e9;2.00255611e-1;7.459524605e0;1.5734948138e1
24;194798;147456;9645;1132149;6346000;55780629;5075149;10150298;67201778;0;193907;134401793;5.841829691103126e9;2.00161221e-1;7.474879738e0;1.14545866e-1
25;193907;147456;9785;1133175;6340254;55722036;5067576;10135152;67129866;0;192075;134260332;5.8328149709170685e9;2.22663734e-1;7.448165887e0;1.14563688e-1
26;192075;147456;9234;1134525;6339778;55729579;5068545;10137090;67137902;0;193589;134293468;5.812612649953045e9;2.24064136e-1;7.444791631e0;1.14702169e-1
27;193589;147456;9701;1133533;6355179;55864108;5084742;10169484;67304029;0;194440;134613099;5.82141145176183e9;1.9959121e-1;7.495010217e0;1.14860778e-1
28;194440;147456;9778;1132347;6324321;55554052;5051937;10103874;66930310;0;192081;133854129;5.807258378362139e9;2.00027151e-1;7.53381285e0;1.14770038e-1
29;192081;147456;9490;1134399;6345661;55767588;5074636;10149272;67187885;0;193421;134376998;5.801937307616175e9;2.00394781e-1;7.449848941e0;1.14413318e-1
30;193421;147456;10225;1133545;6364180;56000282;5094242;10188484;67458704;0;194259;134938946;5.847071539816692e9;1.99907751e-1;7.520316674e0;1.14620058e-1
31;194259;147456;9472;1133158;6361440;55896549;5089405;10178810;67347394;0;193366;134706392;5.832370809431926e9;2.00211641e-1;7.530952124e0;1.14729409e-1
32;193366;147456;10096;1134214;6333128;55663837;5060956;10121912;67057921;0;192768;134115361;5.81129750057237e9;2.00252262e-1;7.554379634e0;1.14533918e-1
33;192768;147456;10037;1134216;6354101;55879992;5085937;10171874;67320030;0;196239;134665759;5.833919470764521e9;2.00657421e-1;7.481523431e0;1.14634528e-1
34;196239;147456;9938;1130859;6370167;55993060;5096812;10193624;67460039;0;191261;134917482;5.856421365223582e9;1.99374709e-1;7.489476108e0;1.14783828e-1
35;191261;147456;8966;1135413;6349385;55813979;5078445;10156890;67241809;0;194224;134506257;5.800756134522279e9;1.9974883e-1;7.47702037e0;1.14596188e-1
36;194224;147456;10009;1132885;6359116;55938262;5090355;10180710;67387733;0;195795;134770078;5.841694027292273e9;2.0005675e-1;7.595244787e0;1.14380297e-1
37;195795;147456;10351;1130875;6334073;55665977;5064764;10129528;67064814;0;194466;134120422;5.826125131691923e9;2.0003105e-1;7.540119662e0;1.14479178e-1
38;194466;147456;10136;1132389;6371728;56057623;5102610;10205220;67531961;0;195057;135072643;5.85737058661431e9;1.99611519e-1;7.490923692e0;1.14665968e-1
39;195057;147456;9888;1131946;6341175;55722612;5070538;10141076;67134325;0;193934;134270377;5.843996348345775e9;2.0006724e-1;7.600238078e0;1.14842338e-1
40;193934;147456;10091;1132776;6349798;55837010;5080044;10160088;67266852;0;194321;134559229;5.835672390615212e9;2.00164631e-1;7.54586403e0;1.14327017e-1
41;194321;147456;8538;1132746;6361576;55907518;5089698;10179396;67358792;0;194107;134723923;5.84067559055086e9;2.00280798e-1;7.486883382e0;1.14836502e-1
42;194107;147456;9668;1132929;6352275;55858988;5082169;10164338;67293432;0;194718;134584910;5.828380087692233e9;2.00211577e-1;7.536815967e0;1.14444102e-1
43;194718;147456;8954;1132089;6337119;55679802;5065467;10130934;67082388;0;193657;134171701;5.8129235645584345e9;1.99553816e-1;7.526509163e0;1.14630572e-1
44;193657;147456;10037;1133571;6369701;56011701;5097880;10195760;67479282;0;192826;134986998;5.853176449045649e9;1.99539336e-1;7.639459971e0;1.14553712e-1
45;192826;147456;10071;1134600;6354679;55908174;5085106;10170212;67347959;0;195238;134700326;5.807373592705114e9;2.37075652e-1;7.528490547e0;1.14378071e-1
46;195238;147456;9352;1131489;6351488;55825468;5080493;10160986;67257449;0;193836;134507092;5.836345816158712e9;1.95693908e-1;7.510820357e0;1.16412846e-1
47;193836;147456;9736;1133168;6364074;55969633;5094200;10188400;67427907;0;194850;134870821;5.838964114152091e9;1.95090126e-1;7.509586854e0;1.14585052e-1
48;194850;147456;10182;1132445;6353691;55843179;5083355;10166710;67280225;0;194233;134544044;5.845370152895388e9;1.94407524e-1;7.473615182e0;1.14976023e-1
49;194233;147456;9042;1132777;6366749;55979724;5095634;10191268;67442107;0;194309;134884764;5.836765304717373e9;1.94023974e-1;7.49878321e0;1.14618442e-1
50;194309;147456;10817;1132705;6342213;55758618;5073131;10146262;67173962;0;194571;134347628;5.82498400934813e9;1.9453711e-1;7.443639128e0;1.14765263e-1
51;194571;147456;9748;1132498;6357353;55906613;5086760;10173520;67350726;0;194184;134711917;5.837571838357132e9;1.94109939e-1;7.456151886e0;1.14705273e-1
52;194184;147456;9860;1132403;6345338;55761915;5074226;10148452;67181479;0;193071;134361003;5.833192147256868e9;1.94540169e-1;7.464782195e0;1.14754383e-1
53;193071;147456;9421;1134487;6361276;55971081;5091900;10183800;67424257;0;196217;134851856;5.842864940907893e9;1.9482333e-1;7.547081036e0;1.14292043e-1
54;196217;147456;9575;1131003;6351792;55821550;5080586;10161172;67253928;0;193895;134501988;5.84813338668359e9;1.94331559e-1;7.517771082e0;1.14562463e-1
55;193895;147456;9156;1132862;6368901;56000559;5095983;10191966;67465443;0;192139;134930122;5.858426760225308e9;1.94504619e-1;7.492003135e0;1.14929724e-1
56;192139;147456;10756;1135115;6336122;55676161;5065608;10131216;67077891;0;193440;134147377;5.805563730006718e9;1.94212308e-1;7.491471204e0;1.14383123e-1
57;193440;147456;10074;1133949;6353987;55862305;5083389;10166778;67299681;0;194173;134610829;5.818206772981063e9;1.95002e-1;7.495310199e0;1.14963854e-1
58;194173;147456;10556;1133624;6332391;55641474;5061243;10122486;67035108;0;193549;134073673;5.828709392264841e9;1.95026685e-1;7.437014562e0;1.14826384e-1
59;193549;147456;9973;1133473;6332331;55620560;5060760;10121520;67013651;0;192934;134049180;5.818939968118359e9;1.94842015e-1;7.491490028e0;1.14421683e-1
60;192934;147456;10149;1134407;6342875;55776648;5073203;10146406;67192726;0;194976;134379290;5.831680148513421e9;1.93240931e-1;7.460293102e0;1.14448543e-1
61;194976;147456;9342;1131799;6344415;55769902;5073781;10147562;67188098;0;194255;134382399;5.827480035821294e9;1.94854764e-1;7.467114436e0;1.15019015e-1
62;194255;147456;9688;1132517;6364236;55994359;5093553;10187106;67452148;0;193857;134908941;5.822741872450542e9;1.94874034e-1;7.494423345e0;1.14640264e-1
63;193857;147456;10033;1133288;6335874;55670489;5064608;10129216;67070971;0;193302;134146420;5.818501573790297e9;1.96272388e-1;7.463149947e0;1.14550583e-1
64;193302;147456;10442;1134138;6335486;55674733;5065213;10130426;67075432;0;194181;134157036;5.811669232236082e9;1.94319573e-1;7.516064161e0;1.15048115e-1
65;194181;147456;10162;1132598;6338949;55726064;5068305;10136610;67133318;0;193429;134266705;5.798711325636616e9;1.9312895e-1;7.544212321e0;1.14657654e-1
66;193429;147456;10899;1133688;6367252;55996895;5097268;10194536;67461415;0;193690;134926863;5.830896037218072e9;2.03588991e-1;7.51521377e0;1.16777271e-1
67;193690;147456;10084;1133452;6334665;55667818;5063996;10127992;67066479;0;193845;134140771;5.791343086059067e9;1.97249379e-1;7.424490597e0;1.14777364e-1
68;193845;147456;9371;1133127;6341494;55738353;5069357;10138714;67149204;0;192920;134294497;5.80985401140465e9;1.97548321e-1;7.513707435e0;1.14934174e-1
69;192920;147456;10689;1134092;6347889;55838125;5077647;10155294;67263661;0;193537;134535206;5.816610557783702e9;1.975134e-1;7.498099243e0;1.14356763e-1
70;193537;147456;9830;1133307;6340300;55751416;5068980;10137960;67160696;0;193150;134319863;5.816005511332873e9;1.97157869e-1;7.545394932e0;1.14244712e-1
71;193150;147456;10178;1133962;6352205;55824546;5081355;10162710;67258106;0;193540;134522548;5.825269947809029e9;1.97594851e-1;7.512477531e0;1.14587203e-1
72;193540;147456;10089;1133483;6352400;55823978;5080794;10161588;67257172;0;192784;134531377;5.80613370829434e9;1.97328539e-1;7.534265034e0;1.14463523e-1
73;192784;147456;9819;1134336;6348757;55838320;5078634;10157268;67265711;0;194634;134549747;5.839025343892349e9;1.97838591e-1;7.572338873e0;1.14615574e-1
74;194634;147456;9601;1132761;6346029;55797702;5074927;10149854;67218658;0;194148;134428263;5.814329142609885e9;1.97133174e-1;7.46437672e0;1.14378151e-1
75;194148;147456;9285;1132836;6341212;55749614;5071572;10143144;67162398;0;195515;134321622;5.826307452790452e9;1.97410754e-1;7.432667252e0;1.14364171e-1
76;195515;147456;10418;1131473;6367196;55999046;5096580;10193160;67462822;0;193410;134913257;5.846491598397762e9;1.96782662e-1;7.571951443e0;1.14386261e-1
77;193410;147456;9851;1133342;6354266;55902021;5084245;10168490;67340532;0;194336;134682373;5.802112900360501e9;1.97395545e-1;7.472662343e0;1.14469791e-1
78;194336;147456;10708;1133203;6375161;56111862;5106654;10213308;67593677;0;195780;135195621;5.849007670826148e9;1.97214494e-1;7.604771714e0;1.14497292e-1
79;195780;147456;9676;1131296;6341608;55727199;5070905;10141810;67139712;0;194153;134268786;5.82989332794706e9;1.97750246e-1;7.445648847e0;1.14756192e-1
80;194153;147456;8995;1132381;6359020;55898072;5087410;10174820;67344502;0;193385;134682520;5.841951985466175e9;1.97164554e-1;7.462252714e0;1.14620942e-1
81;193385;147456;9487;1133650;6337948;55691539;5066512;10133024;67095999;0;193568;134204187;5.830531955474564e9;1.96981903e-1;7.485354599e0;1.14976533e-1
82;193568;147456;9628;1133708;6373437;56097797;5104690;10209380;67575924;0;196357;135176563;5.873931771785051e9;1.97731455e-1;7.551549125e0;1.14736683e-1
83;196357;147456;9899;1130669;6360748;55939607;5088829;10177658;67389184;0;192664;134786423;5.850952813532245e9;1.97136056e-1;7.53661341e0;1.15062668e-1
84;192664;147456;9508;1134504;6342951;55734208;5070865;10141730;67148024;0;193030;134306989;5.818247596033573e9;1.97902169e-1;7.441504682e0;1.14744127e-1
85;193030;147456;10228;1133967;6351922;55844082;5081233;10162466;67277237;0;193536;134568891;5.822021470819419e9;1.97629388e-1;7.572482224e0;1.14873608e-1
86;193536;147456;10228;1133675;6352682;55884630;5083054;10166108;67320366;0;194811;134649055;5.83768946022507e9;1.96308171e-1;7.498660256e0;1.14619717e-1
87;194811;147456;9438;1132547;6366465;56002662;5095999;10191998;67465126;0;194910;134946026;5.858644593743114e9;1.97514087e-1;7.476516296e0;1.14783517e-1
88;194910;147456;10809;1131856;6329105;55611461;5058791;10117582;66999357;0;193099;133992010;5.826933765630106e9;1.980762e-1;7.434201258e0;1.14149206e-1
89;193099;147456;11194;1133839;6347115;55829089;5078974;10157948;67255178;0;195059;134524032;5.848360474872486e9;1.9736734e-1;7.464575998e0;1.14252395e-1
90;195059;147456;9548;1131800;6367942;55995257;5095848;10191696;67459047;0;192673;134930943;5.830590018922906e9;1.97485839e-1;7.569270893e0;1.14742147e-1
91;192673;147456;9785;1134636;6354065;55871642;5083735;10167470;67309442;0;194650;134649338;5.822980728416397e9;1.97345485e-1;7.499273242e0;1.14791372e-1
92;194650;147456;9276;1132300;6345196;55761892;5073419;10146838;67180507;0;193353;134365295;5.8413883904457655e9;1.96859563e-1;7.48124804e0;1.1436366e-1
93;193353;147456;10315;1133901;6341807;55777563;5073669;10147338;67193039;0;196257;134396647;5.832172991271115e9;1.97776097e-1;7.478327008e0;1.1434831e-1
94;196257;147456;9676;1130778;6359786;55882630;5086118;10172236;67328534;0;191147;134648134;5.848055669228046e9;1.96908944e-1;7.473105817e0;1.14528591e-1
95;191147;147456;8667;1135853;6318383;55557189;5048308;10096616;66923880;0;195714;133836519;5.802913258716225e9;2.00235787e-1;7.528812041e0;1.1437065e-1
96;195714;147456;9387;1131369;6385876;56191039;5114670;10229340;67691585;0;193946;135378854;5.871627112086713e9;2.13202339e-1;7.541742783e0;1.14626992e-1
97;193946;147456;10928;1132931;6354032;55900799;5084559;10169118;67339390;0;193932;134660020;5.831554472451051e9;2.02552315e-1;7.507649337e0;1.18532498e-1
98;193932;147456;9300;1133117;6349767;55829587;5079059;10158118;67258413;0;194497;134505449;5.832383203336976e9;2.08745971e-1;7.450252525e0;1.14588571e-1
99;194497;147456;9520;1132383;6355092;55881955;5082908;10165816;67319955;0;192632;134628551;5.837651636957426e9;1.96906698e-1;7.470674229e0;1.14313266e-1
