cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
46;691825;524288;33377;4025579;22610886;198853523;18095817;36191634;239560226;0;693246;479122407;2.07740979295409e10;7.156878e-1;1.4502148891000001e1;3.95695611e-1
47;693246;524288;36045;4025922;22592477;198609681;18072471;36144942;239274629;0;687405;478596311;2.0757088012218346e10;7.15931082e-1;1.4492024618e1;3.9629242e-1
48;687405;524288;35563;4032109;22563317;198330166;18045918;36091836;238939401;0;690840;477877603;2.0712547335785347e10;7.16682493e-1;1.4462011436e1;3.94887746e-1
49;690840;524288;33983;4027224;22629301;198990086;18111885;36223770;239731272;0;690953;479479897;2.0750135585568317e10;7.1870639e-1;1.4507507136e1;3.96995252e-1
50;690953;524288;34691;4027665;22603506;198791582;18088572;36177144;239483660;0;693281;478969026;2.07570695139258e10;7.16004672e-1;1.4471779199e1;3.98173456e-1
51;693281;524288;36573;4025229;22598287;198727454;18080039;36160078;239405780;0;687977;478846743;2.0767540402442875e10;7.18113594e-1;1.4444288681e1;3.94621386e-1
52;687977;524288;36034;4030458;22577096;198491225;18060518;36121036;239128839;0;690111;478259571;2.0746478514171307e10;7.17751353e-1;1.4439570788e1;3.94897096e-1
53;690111;524288;35191;4028547;22589930;198658940;18074319;36148638;239323189;0;692144;478654667;2.0761045888687267e10;7.17650882e-1;1.4420938816e1;3.95722799e-1
54;692144;524288;35048;4026746;22553573;198264936;18036208;36072416;238854717;0;690765;477729609;2.0757097858921444e10;7.20712561e-1;1.4481041443e1;3.95059577e-1
55;690765;524288;35132;4028035;22599363;198712106;18077339;36154678;239388808;0;685932;478792337;2.0740998522383255e10;7.17305886e-1;1.4501835069e1;3.95345604e-1
56;685932;524288;35616;4033009;22590064;198620658;18071156;36142312;239281878;0;688705;478550464;2.0704337900086033e10;7.21252498e-1;1.4441560107e1;3.94967593e-1
57;688705;524288;34969;4030191;22578546;198493432;18059615;36119230;239131593;0;689284;478289005;2.0699893517127434e10;7.16705184e-1;1.4472566191e1;3.96584817e-1
58;689284;524288;35191;4029599;22568078;198382571;18049356;36098712;239000005;0;689258;478008661;2.0714301090913914e10;7.17692257e-1;1.4489927983e1;3.94764132e-1
59;689258;524288;35649;4029107;22585471;198546037;18067179;36134358;239198687;0;688712;478392803;2.0719969846098682e10;7.17499796e-1;1.447707134e1;3.98259823e-1
60;688712;524288;34368;4030756;22585879;198594081;18065774;36131548;239245734;0;689283;478522227;2.0755539310128872e10;7.18197641e-1;1.4432868452e1;3.95549725e-1
61;689283;524288;35035;4029831;22593488;198692879;18077980;36155960;239364347;0;692859;478745156;2.0733581959973885e10;7.18201681e-1;1.4416798954e1;3.96371348e-1
62;692859;524288;35209;4025432;22630773;199022047;18112268;36224536;239765088;0;688865;479559863;2.077787796489466e10;8.00650138e-1;1.4454229586e1;3.95165594e-1
63;688865;524288;34851;4029314;22553988;198214683;18032653;36065306;238801324;0;686281;477616818;2.0705176188314007e10;7.71582771e-1;1.4320469174e1;4.00182069e-1
64;686281;524288;37444;4032199;22564627;198417529;18049371;36098742;239031527;0;690068;478077348;2.0701209281572613e10;7.19431565e-1;1.4370056362e1;3.94610704e-1
65;690068;524288;36177;4028673;22553529;198281313;18037146;36074292;238871988;0;690469;477728986;2.068262273691553e10;7.21439451e-1;1.4345099699e1;3.96150749e-1
66;690469;524288;35025;4027958;22598096;198684365;18078657;36157314;239361118;0;688251;478725234;2.0735810818504555e10;5.98263521e-1;1.5407021406e1;2.87843752e-1
67;688251;524288;36522;4030281;22562600;198347367;18046835;36093670;238956802;0;690533;477953662;2.0687634882522217e10;5.92263503e-1;1.5395890565e1;2.86577008e-1
68;690533;524288;35153;4027736;22592223;198634396;18074151;36148302;239300770;0;689332;478613394;2.071796164304025e10;5.91245657e-1;1.5404106346e1;2.85680985e-1
69;689332;524288;35158;4029685;22592534;198651668;18072248;36144496;239316450;0;687861;478676898;2.0737277946994976e10;5.94693887e-1;1.5429226748e1;2.88753574e-1
70;687861;524288;33967;4030149;22593654;198699291;18073750;36147500;239366695;0;688427;478724823;2.0742573480992912e10;5.90863846e-1;1.53739545e1;2.86762478e-1
71;688427;524288;36288;4030583;22597069;198693527;18081190;36162380;239371786;0;691131;478771733;2.0736030736895634e10;6.07413754e-1;1.5394442554e1;2.8764334e-1
72;691131;524288;36311;4028398;22574548;198427085;18054996;36109992;239056629;0;687954;478150602;2.0709079672575745e10;7.17161006e-1;1.4377785067e1;3.94345112e-1
73;687954;524288;34731;4030420;22597004;198696878;18079466;36158932;239373348;0;690393;478802361;2.0738631929755333e10;7.17193466e-1;1.4409761315e1;3.95965097e-1
74;690393;524288;34010;4029100;22621037;198960932;18101906;36203812;239683875;0;690640;479373105;2.0743208090886974e10;7.16414034e-1;1.4395384726e1;3.94304462e-1
75;690640;524288;35781;4028235;22577638;198511149;18059755;36119510;239148542;0;689499;478322386;2.0746936108485477e10;7.19337432e-1;1.5291843156e1;3.96337918e-1
76;689499;524288;36687;4028897;22580071;198538972;18062387;36124774;239181430;0;688313;478363445;2.0732621850158947e10;6.08409488e-1;1.5454800304e1;2.86040652e-1
77;688313;524288;34744;4029531;22602226;198777291;18085765;36171530;239465282;0;690927;478959792;2.0685936372984253e10;6.07085824e-1;1.5408734192e1;2.89557072e-1
78;690927;524288;35345;4027584;22593848;198708484;18076117;36152234;239378449;0;689723;478783913;2.07382407458355e10;6.0577913e-1;1.5405817974e1;2.87162625e-1
79;689723;524288;35079;4029622;22595109;198671188;18077102;36154204;239343399;0;690547;478710632;2.075806510921304e10;5.93775566e-1;1.5416103236e1;2.88332248e-1
80;690547;524288;33675;4026717;22622984;198930015;18106174;36212348;239659173;0;691067;479364508;2.073984168381922e10;5.90190664e-1;1.5404065196e1;2.85672165e-1
81;691067;524288;35495;4028557;22598664;198657007;18078267;36156534;239333938;0;688020;478672484;2.0763569581332966e10;6.61709858e-1;1.5368885036e1;3.0829912e-1
82;688020;524288;33814;4030090;22585174;198599944;18065479;36130958;239250597;0;688889;478535801;2.0724877868141693e10;6.42191422e-1;1.5328979812e1;2.88158612e-1
83;688889;524288;35582;4030459;22584733;198586663;18064954;36129908;239236350;0;688275;478515449;2.0729775022534515e10;6.10027461e-1;1.5316555447e1;2.88738954e-1
84;688275;524288;34859;4030662;22583637;198595442;18065182;36130364;239244261;0;689911;478519815;2.0727975078948093e10;6.05640121e-1;1.5322171509e1;2.87136593e-1
85;689911;524288;34927;4028656;22603043;198776072;18085386;36170772;239464501;0;690271;478976579;2.0760871842784283e10;6.07556496e-1;1.5367364416000001e1;2.88839477e-1
86;690271;524288;36034;4028816;22639033;199103548;18121982;36243964;239864563;0;690290;479738831;2.0810321650221558e10;6.09478431e-1;1.5430780539e1;2.88879497e-1
87;690290;524288;34694;4029645;22586145;198544861;18066156;36132312;239197162;0;689540;478443557;2.0722386601184284e10;5.92846086e-1;1.5248101774e1;2.89129778e-1
88;689540;524288;36032;4028943;22573792;198453750;18054884;36109768;239082426;0;687831;478169210;2.0729010900684387e10;5.94691697e-1;1.528366078e1;2.88594514e-1
89;687831;524288;36632;4030782;22565046;198416221;18049346;36098692;239030613;0;690569;478076701;2.0715104472075974e10;5.9569152e-1;1.5248388082e1;2.88047793e-1
90;690569;524288;33461;4027719;22596035;198710932;18076048;36152096;239383015;0;689128;478802231;2.0756080202982555e10;6.04722055e-1;1.5286178837e1;2.87582291e-1
91;689128;524288;34090;4029169;22613517;198823897;18094332;36188664;239531746;0;689310;479112011;2.0756793497729748e10;6.07812424e-1;1.5382039078e1;2.89041066e-1
92;689310;524288;34206;4029235;22553399;198289968;18035224;36070448;238878591;0;690452;477763887;2.071788852544687e10;6.06025773e-1;1.5328601264e1;2.86739176e-1
93;690452;524288;36052;4028174;22610766;198842489;18097722;36195444;239550977;0;693818;479161162;2.077434489352683e10;5.95153596e-1;1.5376537434e1;2.87663828e-1
94;693818;524288;35668;4024426;22596603;198608511;18074031;36148062;239279145;0;684292;478592906;2.0764237835073803e10;6.09413051e-1;1.53188974e1;2.87987899e-1
95;684292;524288;32607;4034063;22564974;198424281;18046461;36092922;239035716;0;691523;478082294;2.0710111859924953e10;6.0505739e-1;1.4369010686e1;2.87128957e-1
96;691523;524288;35318;4027402;22662581;199341350;18144998;36289996;240148929;0;690312;480298191;2.0834091564111454e10;7.18646611e-1;1.4401598382e1;3.94342318e-1
97;690312;524288;36338;4027875;22642076;199145018;18122965;36245930;239910059;0;687026;479847053;2.077726865651376e10;7.20753617e-1;1.4445837605e1;3.97585228e-1
98;687026;524288;35463;4031478;22602245;198776925;18084753;36169506;239463923;0;689837;478900591;2.074024870787508e10;8.10984418e-1;1.434684098e1;3.94415728e-1
99;689837;524288;34495;4028472;22590866;198605613;18072920;36145840;239269399;0;690156;478540681;2.0747821231972824e10;7.54561101e-1;1.4297905521e1;3.98309119e-1
