cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
19;86542;65536;4355;503308;2824542;24836590;2260406;4520812;29921538;0;86895;59834022;2.5886142334302e9;8.5789882e-2;5.129832425e0;5.2177058e-2
20;86895;65536;4454;502864;2829855;24860247;2264602;4529204;29954704;0;85588;59914222;2.5975236027175813e9;8.5533082e-2;5.13989832e0;5.2486429e-2
21;85588;65536;4437;504230;2827342;24876362;2263290;4526580;29966994;0;86865;59942791;2.583738398380367e9;8.6020283e-2;5.117658934e0;5.2355538e-2
22;86865;65536;5419;502914;2827862;24881865;2263768;4527536;29973495;0;85802;59953489;2.596020858436166e9;9.7889844e-2;5.130030166e0;5.3611243e-2
23;85802;65536;4592;504187;2824856;24837364;2261009;4522018;29923229;0;87086;59848774;2.5982068763643074e9;8.6783966e-2;5.138518654e0;5.2247668e-2
24;87086;65536;3729;502772;2818057;24779643;2252817;4505634;29850517;0;86425;59716958;2.6114749704786873e9;8.6941967e-2;5.130693858e0;5.270046e-2
25;86425;65536;4579;503369;2810706;24679775;2245301;4490602;29735782;0;85346;59469799;2.593852803247449e9;8.7380828e-2;5.096859273e0;5.2381498e-2
26;85346;65536;4010;504368;2836056;24939098;2270541;4541082;30045695;0;85725;60096854;2.601505777490872e9;8.6884786e-2;5.149970754e0;5.2086268e-2
27;85725;65536;3923;504053;2823211;24811449;2258626;4517252;29893286;0;86806;59803572;2.5845785713771133e9;8.6653266e-2;5.138752095e0;5.2315508e-2
28;86806;65536;3806;502790;2821415;24797335;2255936;4511872;29874686;0;85847;59747197;2.5903508629139113e9;8.7233627e-2;5.138457855e0;5.2391449e-2
29;85847;65536;4327;503675;2810171;24681333;2244753;4489506;29736257;0;85313;59466475;2.5724947104728827e9;8.6958687e-2;5.133346607e0;5.2309678e-2
30;85313;65536;4517;504443;2830119;24905461;2266357;4532714;30001937;0;87013;60024388;2.598493449847217e9;8.6984417e-2;5.138896396e0;5.2234168e-2
31;87013;65536;4109;502854;2824644;24815035;2258309;4516618;29897988;0;84959;59799454;2.5836493098279657e9;8.6919836e-2;5.129015803e0;5.279332e-2
32;84959;65536;4433;504947;2816188;24770432;2251312;4502624;29837932;0;86133;59675125;2.58472678980288e9;8.7383308e-2;5.141737646e0;5.2321828e-2
33;86133;65536;4039;503754;2834918;24959209;2271114;4542228;30065241;0;87580;60137162;2.6050634103643026e9;8.6914136e-2;5.188801667e0;5.2275748e-2
34;87580;65536;4384;502268;2828547;24862376;2262656;4525312;29953579;0;85109;59898515;2.6105670169032736e9;8.7168557e-2;5.152260261e0;5.2148808e-2
35;85109;65536;3718;504608;2816521;24755819;2250649;4501298;29822989;0;85663;59660217;2.5836126384991417e9;8.7081397e-2;5.147065904e0;5.2306659e-2
36;85663;65536;4239;504154;2818339;24775744;2254059;4508118;29848142;0;86834;59692962;2.593338963372654e9;8.6989977e-2;5.152622533e0;5.2347478e-2
37;86834;65536;4285;502998;2819020;24785428;2254169;4508338;29858617;0;86232;59724326;2.5953218962635236e9;8.7075347e-2;5.1477037469999996e0;5.2283818e-2
38;86232;65536;4215;503652;2834357;24933775;2269143;4538286;30037275;0;85991;60075814;2.593934448788213e9;8.7003656e-2;5.166629842e0;5.2152905e-2
39;85991;65536;4081;503832;2821000;24797198;2255698;4511396;29873896;0;85976;59747776;2.595973696823727e9;9.3025814e-2;5.148106394e0;5.2297966e-2
40;85976;65536;4589;503891;2822045;24816393;2257453;4514906;29895891;0;86222;59806778;2.5850304137837505e9;1.00164887e-1;5.154994196e0;5.1994625e-2
41;86222;65536;3858;503525;2830456;24890812;2265155;4530310;29986423;0;86124;59985378;2.6052052272795177e9;9.0555237e-2;5.144447562e0;5.2231935e-2
42;86124;65536;4580;503698;2828543;24901664;2264900;4529800;29995107;0;87135;59984814;2.596575086795776e9;8.7561527e-2;5.186474115e0;5.2313216e-2
43;87135;65536;3672;502555;2819805;24785499;2254567;4509134;29859871;0;86316;59723274;2.588087329316199e9;8.7179046e-2;5.151557225e0;5.2353026e-2
44;86316;65536;4382;503614;2840607;24983005;2275798;4551596;30099410;0;86275;60211956;2.6209700429995623e9;8.7470187e-2;5.173109823e0;5.2469306e-2
45;86275;65536;4143;503852;2834235;24942020;2269470;4538940;30045725;0;86755;60085895;2.5868099472345033e9;8.7490497e-2;5.177385147e0;5.2397046e-2
46;86755;65536;4140;503000;2825771;24818480;2260020;4520040;29904271;0;85400;59807792;2.5951345554228525e9;8.7477067e-2;5.131774632e0;5.2301865e-2
47;85400;65536;3901;504491;2834214;24915099;2269828;4539656;30019141;0;87140;60034959;2.5974224897727785e9;8.7270787e-2;5.171240617e0;5.2353056e-2
48;87140;65536;5154;502678;2831333;24891431;2267609;4535218;29990373;0;86476;59978645;2.602499668741628e9;8.7312287e-2;5.179415163e0;5.2656206e-2
49;86476;65536;4093;503263;2845394;25036464;2280390;4560780;30162248;0;86178;60322973;2.61806228923328e9;8.7627597e-2;5.20360394e0;5.2129325e-2
50;86178;65536;4509;503305;2816933;24756449;2253272;4506544;29826654;0;86849;59658551;2.582567968319124e9;8.7326457e-2;5.149452718e0;5.2452866e-2
51;86849;65536;4556;502921;2822566;24826389;2257906;4515812;29906861;0;86090;59819680;2.5878356592525034e9;8.7526977e-2;5.17529287e0;5.2612506e-2
52;86090;65536;4553;503774;2811715;24699416;2247280;4494560;29758411;0;86412;59517223;2.5888783087688284e9;8.7257966e-2;5.094144983e0;5.2002665e-2
53;86412;65536;4429;503573;2831303;24914022;2267618;4535236;30012943;0;87407;60026244;2.611643298350582e9;8.7684128e-2;5.173857375e0;5.2359296e-2
54;87407;65536;3970;502407;2830338;24880210;2265626;4531252;29976174;0;86668;59937082;2.602650490840101e9;8.7541527e-2;5.136350377e0;5.2293996e-2
55;86668;65536;4249;503125;2833391;24906417;2266998;4533996;30006806;0;84687;60018626;2.6020058324021554e9;8.7393627e-2;5.159458559e0;5.2154675e-2
56;84687;65536;5087;505181;2805494;24628971;2240970;4481940;29675435;0;85793;59343731;2.566455050506225e9;8.7447157e-2;5.121927691e0;5.2012065e-2
57;85793;65536;4661;504283;2821547;24805561;2257449;4514898;29884557;0;86853;59767926;2.5834465730654244e9;8.6482694e-2;5.1971383190000005e0;5.2212115e-2
58;86853;65536;4840;503085;2818750;24772712;2253048;4506096;29844510;0;84932;59691728;2.600249408763994e9;8.7486498e-2;5.13773731e0;5.2191015e-2
59;84932;65536;4525;504906;2811680;24707100;2247567;4495134;29766347;0;86736;59545753;2.5780715478727207e9;8.7518557e-2;5.110810616e0;5.2221206e-2
60;86736;65536;4493;503367;2831563;24897562;2266438;4532876;29995563;0;86021;59993188;2.600874648828981e9;8.7651898e-2;5.161206875e0;5.2224755e-2
61;86021;65536;3928;503639;2816184;24733282;2250173;4500346;29799639;0;85257;59606700;2.5850906923218536e9;8.7328216e-2;5.124975901e0;5.2309696e-2
62;85257;65536;4015;504420;2825573;24854038;2260824;4521648;29940435;0;86449;59868826;2.575446606551404e9;8.7250886e-2;5.162707442e0;5.2186745e-2
63;86449;65536;4638;503317;2811564;24691785;2246066;4492132;29749415;0;85166;59498947;2.5737389017424607e9;8.7323602e-2;5.060003745e0;5.2330309e-2
64;85166;65536;4822;504639;2805374;24638976;2241200;4482400;29685550;0;86345;59369504;2.5733000063239e9;8.7694173e-2;5.08829122e0;5.2519749e-2
65;86345;65536;4604;503450;2807653;24673463;2242681;4485362;29723797;0;85755;59460355;2.558755993348387e9;8.7130652e-2;5.123347723e0;5.2429909e-2
66;85755;65536;4635;504107;2827933;24860541;2263542;4527084;29952016;0;86372;59914598;2.593692049220501e9;8.7394322e-2;5.156431751e0;5.2484539e-2
67;86372;65536;4329;503585;2808796;24665559;2243650;4487300;29718005;0;86018;59430502;2.56310239831757e9;1.0920309e-1;5.060315295e0;5.2159919e-2
68;86018;65536;3904;503746;2819034;24771253;2253276;4506552;29843563;0;85638;59691921;2.5827657068401093e9;8.4385304e-2;5.14835826e0;5.2225349e-2
69;85638;65536;5108;503998;2821154;24801659;2256885;4513770;29879698;0;85795;59759632;2.5834019964086256e9;8.4424484e-2;5.125302048e0;5.2370039e-2
70;85795;65536;4698;504049;2819080;24790784;2254907;4509814;29864771;0;86509;59732267;2.581450609674148e9;8.3793672e-2;5.111993393e0;5.2067199e-2
71;86509;65536;5015;503219;2822512;24817483;2259128;4518256;29899123;0;86865;59804200;2.5959053649970574e9;8.3882752e-2;5.140112158e0;5.258661e-2
72;86865;65536;4987;502990;2832299;24904523;2266952;4533904;30003774;0;85057;60005910;2.600075261942324e9;8.3823563e-2;5.151605128e0;5.2130348e-2
73;85057;65536;4446;504678;2821107;24814027;2256266;4512532;29891400;0;85984;59789111;2.5931427139020996e9;8.3612542e-2;5.120633936e0;5.261836e-2
74;85984;65536;4063;503904;2823744;24831634;2259285;4518570;29914663;0;86902;59827429;2.5813120685523915e9;8.4036604e-2;5.127979716e0;5.1896687e-2
75;86902;65536;3938;502779;2827924;24876193;2264084;4528168;29968201;0;87439;59941888;2.586342976928016e9;8.3851091e-2;5.111615129e0;5.2016007e-2
76;87439;65536;5037;502345;2824686;24847206;2260546;4521092;29932438;0;86143;59856754;2.5998152611267743e9;8.34658e-2;5.146022399e0;5.1958577e-2
77;86143;65536;4638;503726;2831080;24913432;2266664;4533328;30011176;0;86351;60024777;2.5880981530995607e9;8.3910661e-2;5.151838045e0;5.2380058e-2
78;86351;65536;5032;503557;2832334;24928771;2268716;4537432;30029821;0;86794;60071832;2.6005315732666144e9;8.374003e-2;5.174617045e0;5.2300558e-2
79;86794;65536;4447;503006;2820866;24805243;2257048;4514096;29883157;0;87071;59765115;2.5953668506880655e9;8.3363349e-2;5.138813401e0;5.2476529e-2
80;87071;65536;4042;502613;2829179;24873291;2263982;4527964;29966452;0;85981;59926718;2.5977790008034096e9;8.370765e-2;5.14615758e0;5.2446878e-2
81;85981;65536;4282;503972;2823515;24811176;2258306;4516612;29892997;0;85998;59790948;2.601252213238983e9;8.3942061e-2;5.139702563e0;5.2223218e-2
82;85998;65536;4296;503742;2830761;24922999;2267161;4534322;30020921;0;87380;60054014;2.601868933100726e9;8.3943221e-2;5.128682504e0;5.2195267e-2
83;87380;65536;4621;502454;2824642;24837865;2259130;4518260;29921637;0;85237;59845558;2.59991310891764e9;8.383514e-2;5.137320467e0;5.2225078e-2
84;85237;65536;3870;504581;2825089;24839261;2260204;4520408;29924554;0;86599;59862062;2.5925306198244424e9;8.365948e-2;5.134852241e0;5.2490238e-2
85;86599;65536;4395;503130;2829591;24879945;2264116;4528232;29973652;0;85395;59953989;2.593470989893613e9;8.383608e-2;5.111192748e0;5.2674639e-2
86;85395;65536;4280;504591;2821820;24840334;2258308;4516616;29920462;0;87730;59852248;2.595230530267873e9;8.3935281e-2;5.152402981e0;5.2104177e-2
87;87730;65536;4020;502121;2831950;24893007;2267006;4534012;29991963;0;86423;59994518;2.613576904207285e9;8.3369398e-2;5.1543511e0;5.2286982e-2
88;86423;65536;4647;502948;2814077;24738883;2249760;4499520;29802720;0;85943;59610162;2.58517754976816e9;8.4065949e-2;5.123786218e0;5.2437293e-2
89;85943;65536;5369;503852;2814785;24754021;2251309;4502618;29820115;0;86486;59647209;2.587825028277596e9;8.3813528e-2;5.100185593e0;5.2228192e-2
90;86486;65536;4314;503174;2835873;24943512;2269970;4539940;30049355;0;84979;60105501;2.596701147725416e9;8.3883459e-2;5.176812701e0;5.2387123e-2
91;84979;65536;4456;505088;2826316;24863834;2261653;4523306;29951803;0;86484;59908365;2.583233039885527e9;8.3976279e-2;5.161799921e0;5.2369613e-2
92;86484;65536;4082;503320;2818768;24780441;2254539;4509078;29853748;0;87029;59699260;2.6032735131395354e9;8.4043009e-2;5.128976611e0;5.2389993e-2
93;87029;65536;4689;502918;2823944;24838834;2259987;4519974;29922765;0;86837;59851785;2.6059202147959385e9;8.3961739e-2;5.155898034e0;5.1942502e-2
94;86837;65536;4268;502834;2826168;24830223;2260164;4520328;29916555;0;84935;59829250;2.5952785852086697e9;8.418856e-2;5.145422816e0;5.2431353e-2
95;84935;65536;3853;504594;2812480;24730531;2247671;4495342;29790682;0;86403;59585965;2.577526176712365e9;8.3818249e-2;5.0919578e0;5.2204612e-2
96;86403;65536;4060;503310;2846349;25047192;2281333;4562666;30174874;0;86173;60360301;2.608865015730827e9;9.3815095e-2;5.177114673e0;5.2206903e-2
97;86173;65536;4724;503707;2828705;24895322;2264383;4528766;29988410;0;86370;59968073;2.6020339705795493e9;8.9150593e-2;5.079726357e0;5.2893434e-2
98;86370;65536;4185;503494;2810844;24689635;2245460;4490920;29745939;0;85831;59486877;2.575033389774718e9;8.3231207e-2;5.05502118e0;5.2305443e-2
99;85831;65536;4160;503906;2825097;24837762;2259730;4519460;29922589;0;85746;59836595;2.6040216910683713e9;8.314304e-2;5.088487835e0;5.2198032e-2
