cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
12;11116;8192;729;62609;349480;3072968;279253;558506;3701701;0;10961;7404469;3.207007850112782e8;1.1495682e-2;1.89476823e-1;1.1753654e-2
13;10961;8192;725;62722;348823;3060361;278172;556344;3687356;0;10499;7373538;3.2408900753081214e8;1.1544452e-2;1.87216167e-1;1.1558533e-2
14;10499;8192;458;63200;353610;3111413;282968;565936;3747991;0;10791;7497738;3.254175680116639e8;1.1487802e-2;1.89289832e-1;1.1762094e-2
15;10791;8192;541;62896;350694;3080550;280423;560846;3711667;0;11067;7429238;3.18319665308691e8;1.1492902e-2;1.9042533e-1;1.1786394e-2
16;11067;8192;466;62662;357217;3145213;286461;572922;3788891;0;10699;7580483;3.269244769140702e8;1.1546012e-2;1.94384428e-1;1.1549743e-2
17;10699;8192;351;62974;351844;3086893;281154;562308;3719891;0;10824;7446124;3.2037571155283904e8;1.1491372e-2;1.88838539e-1;1.1622343e-2
18;10824;8192;659;62872;355728;3130857;285193;570386;3771778;0;10694;7541366;3.284650188946e8;1.1547293e-2;1.91730439e-1;1.1666083e-2
19;10694;8192;608;63143;353431;3102074;282755;565510;3738260;0;10745;7483297;3.222277213239981e8;1.1594133e-2;1.93183199e-1;1.1758374e-2
20;10745;8192;360;62813;356280;3132328;286061;572122;3774669;0;11171;7552102;3.262320257690887e8;1.1541413e-2;1.94210717e-1;1.1606473e-2
21;11171;8192;540;62541;355977;3134364;285473;570946;3775814;0;10860;7549238;3.277431279041594e8;1.1457652e-2;1.90115288e-1;1.1568192e-2
22;10860;8192;376;62747;358560;3160927;287834;575668;3807321;0;10697;7617183;3.2921795375508595e8;1.1506132e-2;1.93169129e-1;1.1620373e-2
23;10697;8192;356;63049;353503;3099581;282590;565180;3735674;0;10669;7473812;3.2547726818510365e8;1.1492472e-2;1.9055593e-1;1.1780015e-2
24;10669;8192;537;63004;346573;3044187;276282;552564;3667042;0;11037;7340386;3.2580050190657645e8;1.1499342e-2;1.85731136e-1;1.1376012e-2
25;11037;8192;452;62629;350286;3069560;279497;558994;3699343;0;10617;7399357;3.25389063314585e8;1.1511682e-2;1.88102784e-1;1.1758364e-2
26;10617;8192;518;63124;352069;3095650;281172;562344;3728891;0;10518;7459163;3.259918708107796e8;1.1547772e-2;1.9176231e-1;1.1366911e-2
27;10518;8192;384;63201;350925;3085121;280176;560352;3716222;0;10778;7431860;3.213820800704388e8;1.1513063e-2;1.89168751e-1;1.1701093e-2
28;10778;8192;436;62986;346945;3036864;275929;551858;3659738;0;10504;7319478;3.174109585898249e8;1.1568613e-2;1.87442358e-1;1.1408891e-2
29;10504;8192;706;63302;347843;3049804;277428;554856;3675075;0;10877;7347603;3.195747475747829e8;1.1533743e-2;1.89312992e-1;1.1365081e-2
30;10877;8192;498;62856;355413;3127651;284669;569338;3767733;0;10683;7535807;3.297277519989491e8;1.2237287e-2;1.91647069e-1;1.1451262e-2
31;10683;8192;445;63125;355522;3133504;284855;569710;3773881;0;10888;7547038;3.2121303335030824e8;1.1456262e-2;1.93059179e-1;1.1584002e-2
32;10888;8192;480;62773;354085;3116332;283480;566960;3753897;0;10768;7508754;3.281028114854361e8;1.1554453e-2;1.91567548e-1;1.1691173e-2
33;10768;8192;385;62883;353149;3112227;282661;565322;3748037;0;10970;7497589;3.2261792125778395e8;1.1606703e-2;1.90702542e-1;1.1820724e-2
34;10970;8192;672;62804;352171;3094466;281552;563104;3728189;0;10675;7457515;3.224545980932388e8;1.1451082e-2;1.90095047e-1;1.1756274e-2
35;10675;8192;464;63001;346034;3035989;275333;550666;3657356;0;10703;7315499;3.181926268452405e8;1.1605683e-2;1.86894634e-1;1.1810195e-2
36;10703;8192;550;63036;356870;3143869;286362;572724;3787101;0;10873;7569822;3.257544528993775e8;1.1449502e-2;1.93042178e-1;1.1580453e-2
37;10873;8192;573;62889;353173;3111124;282646;565292;3746943;0;10854;7489696;3.277457560149623e8;1.1545203e-2;1.90358879e-1;1.1767474e-2
38;10854;8192;680;62739;354890;3126954;284626;569252;3766470;0;10841;7536383;3.245517435641127e8;1.1503692e-2;1.91580568e-1;1.1567393e-2
39;10841;8192;483;62942;352959;3103901;282130;564260;3738990;0;10663;7476868;3.2719201547256416e8;1.1436092e-2;1.90992764e-1;1.1761084e-2
40;10663;8192;638;63025;355880;3130676;285403;570806;3771959;0;10765;7544724;3.247267979580255e8;1.1484152e-2;1.92615236e-1;1.1682883e-2
41;10765;8192;688;63041;351648;3100256;281204;562408;3733108;0;10866;7472813;3.262557615576862e8;1.1551033e-2;1.9047145e-1;1.1556822e-2
42;10866;8192;769;62873;351929;3095805;281797;563594;3729531;0;11030;7458516;3.2579374659121317e8;1.1570883e-2;1.9049751e-1;1.1636533e-2
43;11030;8192;556;62647;352240;3092780;281340;562680;3726360;0;10413;7448971;3.253258201756011e8;1.1574092e-2;1.89803286e-1;1.1665824e-2
44;10413;8192;534;63400;355567;3129187;284895;569790;3769649;0;10799;7540501;3.243585429317913e8;1.1508422e-2;1.91598228e-1;1.1353631e-2
45;10799;8192;628;63053;353609;3120311;283380;566760;3757300;0;11187;7513124;3.2575979054088753e8;1.1611503e-2;1.93099769e-1;1.1575803e-2
46;11187;8192;511;62489;349843;3066925;279175;558350;3695943;0;10689;7392725;3.225316961563643e8;1.1493532e-2;1.90035117e-1;1.1590643e-2
47;10689;8192;530;63055;355826;3142611;285691;571382;3784128;0;11271;7570746;3.309751244429236e8;1.4796816e-2;2.03943326e-1;8.46821e-3
48;11271;8192;817;62439;355629;3131042;285549;571098;3772220;0;11005;7543901;3.307990814360706e8;1.1765314e-2;1.94508059e-1;1.1877905e-2
49;11005;8192;578;62707;351934;3090011;281099;562198;3723044;0;10491;7445010;3.26851185242529e8;1.1468572e-2;1.88587517e-1;1.1457642e-2
