cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
20;10745;8192;360;62813;356280;3132328;286061;572122;3774669;0;11171;7552102;3.262320257690887e8;1.3513926e-2;2.00265232e-1;1.7841478e-2
21;11171;8192;540;62541;355977;3134364;285473;570946;3775814;0;10860;7549238;3.2774312790415937e8;1.1279371e-2;1.90832535e-1;1.7856278e-2
22;10860;8192;376;62747;358560;3160927;287834;575668;3807321;0;10697;7617183;3.2921795375508595e8;1.4127871e-2;1.98789612e-1;1.8517512e-2
23;10697;8192;356;63049;353503;3099581;282590;565180;3735674;0;10669;7473812;3.2547726818510365e8;1.1052199e-2;1.91408589e-1;1.5825283e-2
24;10669;8192;537;63004;346573;3044187;276282;552564;3667042;0;11037;7340386;3.2580050190657645e8;1.0706337e-2;2.07737215e-1;1.5732422e-2
25;11037;8192;452;62629;350286;3069560;279497;558994;3699343;0;10617;7399357;3.25389063314585e8;1.4282772e-2;1.88251177e-1;1.3542957e-2
26;10617;8192;518;63124;352069;3095650;281172;562344;3728891;0;10518;7459163;3.259918708107796e8;1.1430192e-2;1.94017518e-1;1.5897203e-2
27;10518;8192;384;63201;350925;3085121;280176;560352;3716222;0;10778;7431860;3.2138208007043874e8;1.123431e-2;1.89619126e-1;1.2755771e-2
28;10778;8192;436;62986;346945;3036864;275929;551858;3659738;0;10504;7319478;3.174109585898249e8;1.4661765e-2;1.92692428e-1;1.816416e-2
29;10504;8192;706;63302;347843;3049804;277428;554856;3675075;0;10877;7347603;3.195747475747829e8;1.4171991e-2;1.90783184e-1;1.250195e-2
30;10877;8192;498;62856;355413;3127651;284669;569338;3767733;0;10683;7535807;3.2972775199894905e8;1.1477203e-2;1.93846066e-1;1.680733e-2
31;10683;8192;445;63125;355522;3133504;284855;569710;3773881;0;10888;7547038;3.2121303335030824e8;1.1518132e-2;1.91190888e-1;1.2348958e-2
32;10888;8192;480;62773;354085;3116332;283480;566960;3753897;0;10768;7508754;3.281028114854361e8;1.116873e-2;1.92636767e-1;1.7353134e-2
33;10768;8192;385;62883;353149;3112227;282661;565322;3748037;0;10970;7497589;3.2261792125778383e8;1.1422892e-2;1.93476864e-1;1.5654902e-2
34;10970;8192;672;62804;352171;3094466;281552;563104;3728189;0;10675;7457515;3.224545980932388e8;1.4197621e-2;1.97397252e-1;1.8314101e-2
35;10675;8192;464;63001;346034;3035989;275333;550666;3657356;0;10703;7315499;3.181926268452405e8;1.1352921e-2;1.88447337e-1;1.1965566e-2
36;10703;8192;550;63036;356870;3143869;286362;572724;3787101;0;10873;7569822;3.257544528993775e8;1.4057791e-2;1.94845683e-1;1.7750677e-2
37;10873;8192;573;62889;353173;3111124;282646;565292;3746943;0;10854;7489696;3.277457560149623e8;1.4296543e-2;1.97527612e-1;1.817665e-2
38;10854;8192;680;62739;354890;3126954;284626;569252;3766470;0;10841;7536383;3.245517435641127e8;1.3527956e-2;1.94699093e-1;1.7986479e-2
39;10841;8192;483;62942;352959;3103901;282130;564260;3738990;0;10663;7476868;3.2719201547256416e8;1.3630547e-2;1.94415281e-1;1.3428436e-2
40;10663;8192;638;63025;355880;3130676;285403;570806;3771959;0;10765;7544724;3.247267979580255e8;1.4143841e-2;2.00685946e-1;1.8120739e-2
41;10765;8192;688;63041;351648;3100256;281204;562408;3733108;0;10866;7472813;3.262557615576862e8;1.1071689e-2;1.90300101e-1;1.5832013e-2
42;10866;8192;769;62873;351929;3095805;281797;563594;3729531;0;11030;7458516;3.257937465912132e8;1.4167592e-2;1.94102398e-1;1.8073079e-2
43;11030;8192;556;62647;352240;3092780;281340;562680;3726360;0;10413;7448971;3.253258201756011e8;1.114276e-2;1.90772454e-1;1.8096449e-2
44;10413;8192;534;63400;355567;3129187;284895;569790;3769649;0;10799;7540501;3.243585429317913e8;1.3544417e-2;1.93125991e-1;1.81353e-2
45;10799;8192;628;63053;353609;3120311;283380;566760;3757300;0;11187;7513124;3.2575979054088753e8;1.1484332e-2;1.9290953e-1;1.8056739e-2
46;11187;8192;511;62489;349843;3066925;279175;558350;3695943;0;10689;7392725;3.225316961563643e8;1.1259361e-2;1.9022308e-1;1.2096586e-2
47;10689;8192;530;63055;355826;3142611;285691;571382;3784128;0;11271;7570746;3.309751244429236e8;1.3545937e-2;2.23642619e-1;1.7981879e-2
48;11271;8192;817;62439;355629;3131042;285549;571098;3772220;0;11005;7543901;3.307990814360706e8;1.3067874e-2;1.86923416e-1;1.6222626e-2
49;11005;8192;578;62707;351934;3090011;281099;562198;3723044;0;10491;7445010;3.2685118524252903e8;1.0947238e-2;1.82838118e-1;1.2138567e-2
