cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
12;11116;8192;729;62609;349480;3072968;279253;558506;3701701;0;10961;7404469;3.207007850112782e8;1.6681529e-2;5.29502218e-1;9.524828e-3
13;10961;8192;725;62722;348823;3060361;278172;556344;3687356;0;10499;7373538;3.2408900753081214e8;1.1615513e-2;5.30864659e-1;9.582398e-3
14;10499;8192;458;63200;353610;3111413;282968;565936;3747991;0;10791;7497738;3.254175680116639e8;1.1575852e-2;5.34760396e-1;9.81399e-3
15;10791;8192;541;62896;350694;3080550;280423;560846;3711667;0;11067;7429238;3.18319665308691e8;1.1477882e-2;5.31904825e-1;9.608079e-3
16;11067;8192;466;62662;357217;3145213;286461;572922;3788891;0;10699;7580483;3.269244769140702e8;1.1552092e-2;5.43434138e-1;9.631369e-3
17;10699;8192;351;62974;351844;3086893;281154;562308;3719891;0;10824;7446124;3.2037571155283904e8;1.1425252e-2;5.29948461e-1;9.506718e-3
18;10824;8192;659;62872;355728;3130857;285193;570386;3771778;0;10694;7541366;3.284650188946e8;1.1469341e-2;5.38764195e-1;9.70442e-3
19;10694;8192;608;63143;353431;3102074;282755;565510;3738260;0;10745;7483297;3.222277213239981e8;1.1571952e-2;5.37133913e-1;9.659899e-3
20;10745;8192;360;62813;356280;3132328;286061;572122;3774669;0;11171;7552102;3.262320257690887e8;1.1489912e-2;5.40216705e-1;9.373607e-3
21;11171;8192;540;62541;355977;3134364;285473;570946;3775814;0;10860;7549238;3.277431279041594e8;1.1503632e-2;5.42609942e-1;9.311747e-3
22;10860;8192;376;62747;358560;3160927;287834;575668;3807321;0;10697;7617183;3.2921795375508595e8;1.2361319e-2;5.40556547e-1;9.777029e-3
23;10697;8192;356;63049;353503;3099581;282590;565180;3735674;0;10669;7473812;3.2547726818510365e8;1.1509782e-2;5.29893521e-1;9.513668e-3
24;10669;8192;537;63004;346573;3044187;276282;552564;3667042;0;11037;7340386;3.258005019065764e8;1.1474181e-2;5.18981494e-1;9.567769e-3
25;11037;8192;452;62629;350286;3069560;279497;558994;3699343;0;10617;7399357;3.25389063314585e8;1.1445831e-2;5.25125498e-1;9.681089e-3
26;10617;8192;518;63124;352069;3095650;281172;562344;3728891;0;10518;7459163;3.259918708107796e8;1.1527272e-2;5.33126944e-1;9.510208e-3
27;10518;8192;384;63201;350925;3085121;280176;560352;3716222;0;10778;7431860;3.213820800704388e8;1.1483771e-2;5.25877173e-1;9.72292e-3
28;10778;8192;436;62986;346945;3036864;275929;551858;3659738;0;10504;7319478;3.174109585898249e8;1.1496022e-2;5.25765352e-1;9.642819e-3
29;10504;8192;706;63302;347843;3049804;277428;554856;3675075;0;10877;7347603;3.195747475747829e8;1.1496132e-2;5.21134918e-1;9.659429e-3
30;10877;8192;498;62856;355413;3127651;284669;569338;3767733;0;10683;7535807;3.2972775199894905e8;1.1468982e-2;5.34226032e-1;9.622919e-3
31;10683;8192;445;63125;355522;3133504;284855;569710;3773881;0;10888;7547038;3.2121303335030824e8;1.1550072e-2;5.35619102e-1;9.74544e-3
32;10888;8192;480;62773;354085;3116332;283480;566960;3753897;0;10768;7508754;3.28102811485436e8;1.1501852e-2;5.37489516e-1;9.409957e-3
33;10768;8192;385;62883;353149;3112227;282661;565322;3748037;0;10970;7497589;3.2261792125778395e8;1.1526393e-2;5.31405552e-1;9.766199e-3
34;10970;8192;672;62804;352171;3094466;281552;563104;3728189;0;10675;7457515;3.224545980932388e8;1.1441782e-2;5.26636018e-1;9.588148e-3
35;10675;8192;464;63001;346034;3035989;275333;550666;3657356;0;10703;7315499;3.181926268452405e8;1.1456141e-2;5.19703989e-1;9.649449e-3
36;10703;8192;550;63036;356870;3143869;286362;572724;3787101;0;10873;7569822;3.257544528993775e8;1.1555762e-2;5.34460504e-1;9.625699e-3
37;10873;8192;573;62889;353173;3111124;282646;565292;3746943;0;10854;7489696;3.277457560149623e8;1.1487792e-2;5.28371211e-1;9.292966e-3
38;10854;8192;680;62739;354890;3126954;284626;569252;3766470;0;10841;7536383;3.245517435641127e8;1.1409871e-2;5.36449298e-1;9.727419e-3
39;10841;8192;483;62942;352959;3103901;282130;564260;3738990;0;10663;7476868;3.2719201547256416e8;1.1511102e-2;5.26203015e-1;9.7555e-3
40;10663;8192;638;63025;355880;3130676;285403;570806;3771959;0;10765;7544724;3.247267979580255e8;1.1540053e-2;5.34127421e-1;9.565668e-3
41;10765;8192;688;63041;351648;3100256;281204;562408;3733108;0;10866;7472813;3.262557615576862e8;1.1568483e-2;5.28435851e-1;9.674219e-3
42;10866;8192;769;62873;351929;3095805;281797;563594;3729531;0;11030;7458516;3.2579374659121317e8;1.3965059e-2;5.24525033e-1;9.977771e-3
43;11030;8192;556;62647;352240;3092780;281340;562680;3726360;0;10413;7448971;3.253258201756011e8;1.1499002e-2;5.24996836e-1;9.545289e-3
44;10413;8192;534;63400;355567;3129187;284895;569790;3769649;0;10799;7540501;3.243585429317913e8;1.1518142e-2;5.32108937e-1;9.507168e-3
45;10799;8192;628;63053;353609;3120311;283380;566760;3757300;0;11187;7513124;3.2575979054088753e8;1.1570382e-2;5.30991819e-1;9.634279e-3
46;11187;8192;511;62489;349843;3066925;279175;558350;3695943;0;10689;7392725;3.225316961563643e8;1.1547653e-2;5.24731384e-1;9.78852e-3
47;10689;8192;530;63055;355826;3142611;285691;571382;3784128;0;11271;7570746;3.309751244429236e8;1.1468551e-2;5.33927273e-1;9.75268e-3
48;11271;8192;817;62439;355629;3131042;285549;571098;3772220;0;11005;7543901;3.307990814360706e8;1.1449022e-2;5.33401059e-1;9.76291e-3
49;11005;8192;578;62707;351934;3090011;281099;562198;3723044;0;10491;7445010;3.2685118524252903e8;1.1538392e-2;5.24987099e-1;9.614619e-3
