cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
67;5280;4096;277;31676;173387;1520062;138079;276158;1831528;0;5467;3663610;1.568736589843465e8;6.491325e-3;4.789832596e0;6.356033e-3
68;5467;4096;320;31432;178194;1567365;142894;285788;1888453;0;5375;3778551;1.6072234855976745e8;6.411283e-3;4.928141392e0;6.332739e-3
69;5375;4096;415;31407;173757;1529768;138786;277572;1842311;0;5492;3682431;1.5924992870619103e8;6.429246e-3;4.809172494e0;6.350775e-3
70;5492;4096;229;31387;176909;1555844;141487;282974;1874240;0;5324;3749960;1.6119460847168103e8;6.40615e-3;4.903349699e0;6.36685e-3
71;5324;4096;361;31512;176146;1550275;141199;282398;1867620;0;5624;3737529;1.6459262437808648e8;6.455854e-3;4.874019717e0;6.390048e-3
72;5624;4096;443;31266;177545;1563962;142142;284284;1883649;0;5140;3762487;1.6443014099744147e8;6.483393e-3;4.919725062e0;6.358933e-3
73;5140;4096;245;31766;178191;1569969;142972;285944;1891132;0;5538;3782784;1.6475743456636602e8;6.426139e-3;4.935105789e0;6.365186e-3
74;5538;4096;147;31333;178991;1577581;143574;287148;1900146;0;5403;3797521;1.6338961397027943e8;6.391902e-3;4.98325361e0;6.363534e-3
75;5403;4096;214;31370;179507;1586592;144469;288938;1910568;0;5617;3822469;1.6418030312036958e8;6.422011e-3;5.041242063e0;6.349931e-3
76;5617;4096;475;31221;179012;1581063;144106;288212;1904181;0;5553;3808055;1.6576934512654436e8;6.403698e-3;4.966694611e0;6.356723e-3
77;5553;4096;418;31317;173228;1521510;138023;276046;1832761;0;5343;3664013;1.6322764327356493e8;6.39367e-3;4.800022975e0;6.380787e-3
78;5343;4096;243;31559;179592;1576255;144037;288074;1899884;0;5200;3798559;1.665420134484948e8;6.396547e-3;4.951613973e0;6.38484e-3
79;5200;4096;405;31682;174596;1537298;139702;279404;1851596;0;5679;3702877;1.6099551010711923e8;6.457514e-3;4.84037521e0;6.376959e-3
80;5679;4096;272;31166;177894;1563003;142630;285260;1883527;0;5405;3766294;1.6710991446415004e8;6.510238e-3;4.921171433e0;6.531781e-3
81;5405;4096;243;31386;173983;1523716;138605;277210;1836304;0;5266;3671689;1.6210370588533163e8;6.51076e-3;4.792117349e0;6.433081e-3
82;5266;4096;280;31573;179327;1584281;144188;288376;1907796;0;5516;3813866;1.646671115220552e8;6.521243e-3;4.971379705e0;6.417073e-3
83;5516;4096;270;31411;177597;1563232;142405;284810;1883234;0;5561;3766988;1.61672419830149e8;6.432991e-3;4.929991084e0;6.35244e-3
84;5561;4096;215;31336;176872;1551287;141396;282792;1869555;0;5302;3740183;1.6337380980035442e8;6.487931e-3;4.901410308e0;6.372458e-3
85;5302;4096;233;31519;175291;1535023;139712;279424;1850026;0;5105;3699329;1.6013287562499592e8;6.41017e-3;4.836285504e0;6.366851e-3
86;5105;4096;344;31753;174031;1534206;138832;277664;1847069;0;5411;3692206;1.5497082509801406e8;6.483234e-3;4.825138308e0;6.389859e-3
87;5411;4096;298;31488;178191;1572788;143013;286026;1893992;0;5519;3789538;1.6203023835409698e8;6.38355e-3;4.937417125e0;6.398615e-3
88;5519;4096;288;31266;174629;1532278;139028;278056;1845935;0;4992;3694083;1.6244785899670306e8;6.440572e-3;4.847141277e0;6.361058e-3
89;4992;4096;241;31885;174100;1528349;138819;277638;1841268;0;5451;3684109;1.5730045338585258e8;6.640179e-3;4.821968733e0;6.548462e-3
90;5451;4096;376;31405;180275;1586403;144911;289822;1911589;0;5212;3823452;1.6093909844736692e8;6.456168e-3;4.991100881e0;6.352842e-3
91;5212;4096;257;31631;179444;1585265;144154;288308;1908863;0;5392;3814182;1.645608716819419e8;6.763534e-3;4.972114353e0;1.4032725e-2
92;5392;4096;278;31492;174793;1533989;139406;278812;1848188;0;5315;3698844;1.5899384226414597e8;6.453337e-3;4.827698961e0;6.376761e-3
93;5315;4096;327;31540;177598;1564900;142457;284914;1884955;0;5483;3770251;1.624087110797266e8;6.66046e-3;4.98585538e0;6.401453e-3
94;5483;4096;220;31366;175701;1541981;140135;280270;1857817;0;5159;3715421;1.598757700853936e8;6.464839e-3;4.866971045e0;6.371359e-3
95;5159;4096;193;31632;173821;1523749;138276;276552;1835846;0;5149;3673104;1.5945413045232338e8;6.437849e-3;4.8005018029999995e0;6.357998e-3
96;5149;4096;133;31724;180217;1587710;144912;289824;1912839;0;5531;3825615;1.6307957507862133e8;6.38952e-3;4.987449795e0;6.356008e-3
97;5531;4096;276;31289;175790;1544371;140478;280956;1860639;0;5328;3720633;1.5937811397399443e8;6.415659e-3;4.8637675510000005e0;6.430792e-3
98;5328;4096;201;31578;172182;1507971;136628;273256;1816781;0;5247;3631450;1.552518691988381e8;6.441575e-3;4.752938625e0;6.363478e-3
99;5247;4096;146;31586;173576;1523120;138109;276218;1834805;0;5316;3669836;1.6091610767837876e8;6.500284e-3;4.787983924e0;6.384878e-3
