cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
38;5640;4096;521;31185;180125;1591529;145227;290454;1916881;0;5502;3834757;1.6623771e8;5.267481e-3;4.733184404e0;5.094152e-3
39;5502;4096;221;31402;173470;1522327;137878;275756;1833675;0;5187;3665483;1.5976666e8;5.3212e-3;4.534541145e0;5.176251e-3
40;5187;4096;345;31726;178431;1570299;143176;286352;1891906;0;5409;3785060;1.6375694e8;5.246988e-3;4.6785354550000005e0;5.122369e-3
41;5409;4096;385;31493;175497;1548327;140289;280578;1864113;0;5405;3732250;1.6247965e8;5.423778e-3;4.617464833e0;5.244361e-3
42;5405;4096;212;31425;175373;1543639;140258;280516;1859270;0;5599;3716379;1.6209224e8;5.262072e-3;4.604887536e0;5.177953e-3
43;5599;4096;246;31218;179228;1576174;143726;287452;1899128;0;5165;3796878;1.6523274e8;5.288178e-3;5.2142537860000004e0;5.133316e-3
44;5165;4096;382;31717;177718;1563313;142673;285346;1883704;0;5551;3767204;1.6128917e8;5.266485e-3;4.660056207e0;5.110411e-3
45;5551;4096;379;31391;173709;1525300;138313;276626;1837322;0;5263;3674599;1.598387e8;5.270614e-3;4.545932585e0;5.139327e-3
46;5263;4096;163;31612;174292;1529352;139028;278056;1842672;0;5544;3686880;1.6114472e8;5.315231e-3;4.565522441e0;5.206148e-3
47;5544;4096;229;31293;179071;1582121;144103;288206;1905295;0;5736;3811362;1.6599738e8;5.257538e-3;4.709215327e0;5.110062e-3
48;5736;4096;352;31168;179603;1583735;144545;289090;1907883;0;5590;3816495;1.6732493e8;5.24275e-3;4.71834081e0;5.15795e-3
49;5590;4096;167;31309;177773;1562145;142248;284496;1882166;0;5303;3765144;1.6493427e8;5.248673e-3;4.662243087e0;5.159739e-3
50;5303;4096;260;31423;174001;1535648;139235;278470;1848884;0;5796;3697998;1.6316854e8;5.267078e-3;4.56480368e0;5.08178e-3
51;5796;4096;189;31074;174581;1530180;138806;277612;1843567;0;5002;3684651;1.6155966e8;5.222081e-3;4.589213583e0;5.121278e-3
52;5002;4096;295;31866;177040;1562962;141877;283754;1881879;0;5506;3766824;1.616125e8;5.312105e-3;4.707830044e0;5.2205e-3
53;5506;4096;337;31418;177839;1564645;142674;285348;1885158;0;5518;3769066;1.6588653e8;5.299959e-3;4.666312061e0;5.118057e-3
54;5518;4096;193;31346;176990;1558482;141823;283646;1877295;0;5600;3752312;1.6465824e8;5.248155e-3;4.633961267e0;5.142167e-3
55;5600;4096;358;31289;172148;1503518;136722;273444;1812388;0;5201;3625530;1.6072856e8;5.272201e-3;4.493359201e0;5.125545e-3
56;5201;4096;299;31681;175278;1540329;140098;280196;1855705;0;5499;3711258;1.6353947e8;5.287113e-3;4.581384928e0;5.130584e-3
57;5499;4096;292;31380;175010;1535097;139763;279526;1849870;0;5436;3698998;1.6088835e8;5.309304e-3;4.577999492e0;5.196976e-3
58;5436;4096;316;31456;176060;1546732;140710;281420;1863502;0;5322;3727603;1.6157922e8;5.275047e-3;4.613751482e0;5.140222e-3
59;5322;4096;251;31507;174328;1530412;139056;278112;1843796;0;5402;3688906;1.6022235e8;5.250543e-3;4.566173722e0;5.143655e-3
60;5402;4096;276;31509;177727;1562414;142428;284856;1882569;0;5432;3764930;1.6355869e8;5.343018e-3;4.65061149e0;5.127413e-3
61;5432;4096;169;31503;171674;1501112;135980;271960;1808766;0;5168;3618396;1.6041203e8;5.27164e-3;4.488389975e0;5.140603e-3
62;5168;4096;229;31745;174664;1535730;139139;278278;1849533;0;5255;3695828;1.621736e8;5.238726e-3;4.564227875e0;5.111164e-3
63;5255;4096;157;31573;174061;1525684;138744;277488;1838489;0;5450;3677001;1.5753144e8;5.276539e-3;4.543250663e0;5.097215e-3
64;5450;4096;277;31356;173425;1520997;138115;276230;1832537;0;5315;3665661;1.6017634e8;5.274104e-3;4.533795599e0;5.10143e-3
65;5315;4096;379;31568;177429;1566384;142211;284422;1886024;0;5382;3772394;1.6190371e8;5.311082e-3;4.660872578e0;5.143232e-3
66;5382;4096;208;31465;176786;1551940;141326;282652;1870052;0;5275;3739878;1.6310974e8;5.227455e-3;4.609658486e0;5.114028e-3
67;5275;4096;277;31677;173274;1518667;137942;275884;1829883;0;5439;3660024;1.5623811e8;5.306603e-3;4.520763409e0;5.106908e-3
